,remote_hostname,company,company_website,result
300,ticktick.com,TickTick,https://ticktick.com/,productivity and task management app
301,statuspage.io,Atlassian,https://www.atlassian.com/,static server
302,trusteer.com,IBM Security,https://www.ibm.com/security,first-party host
303,ecosia.org,Ecosia,https://www.ecosia.org/,search engine
304,mapbox.com,Mapbox,https://www.mapbox.com/,CDN
305,braze.eu,Braze,https://www.braze.com/,marketing
306,adswizz.com,Adswizz,https://www.adswizz.com/,Advertising
307,startappservice.com,StartApp,https://www.startapp.com/,advertising
308,sharp-stream.com,Sharp Stream,sharp-stream.com,CDN
309,channel4.com,Channel 4,www.channel4.com,first-party host
310,bombproxy.pro,BombProxy,bombproxy.pro,proxy server
311,hotspotproxy.live,Hotspot Proxy,https://hotspotproxy.live/,CDN
312,tt2.live,TT2 Media,https://www.tt2media.com/,marketing
313,starproxy.pro,Starproxy,https://starproxy.pro/,CDN
314,nflximg.net,Netflix,https://www.netflix.com/,CDN
315,lgtvsdp.com,,,
316,lgappstv.com,LG,https://www.lg.com,first-party host
317,lgsmartad.com,LG Electronics,www.lg.com,advertising
318,kustomerapp.com,Kustomer,https://www.kustomer.com/,first-party host
319,affirm.com,Affirm,www.affirm.com,financial services
320,company-target.com,Target,https://www.target.com/,marketing
321,fandango.com,Fandango,www.fandango.com,first-party host
322,google.ca,Google,https://www.google.com/,first-party host
323,google.fr,Google,https://www.google.com/,first-party host
324,goo.gl,Google,https://www.google.com/,URL shortening service
325,google.it,Google,https://www.google.com/,first-party host
326,google.co.uk,Google,https://www.google.com/,first-party host
327,g.co,Google,https://www.google.com/,DNS
328,google.be,Google,www.google.com,first-party host
329,google.es,Google,www.google.com,first-party host
330,google.co.id,Google,https://www.google.com/,first-party host
331,google.co.in,Google,https://www.google.com/,first-party host
332,google.com.ua,Google,https://www.google.com.ua/,DNS
333,google.dk,Google,https://www.google.com/,DNS
334,google.no,Google,https://www.google.com/,DNS
335,google.at,Google,https://www.google.com,first-party host
336,google.nl,Google,https://www.google.com/,first-party host
337,google.ch,Google,https://www.google.com/,first-party host
338,google.gr,Google,https://www.google.com/,first-party host
339,google.com.tw,Google,https://www.google.com/,first-party host
340,google.co.kr,Google,www.google.com,First-party host
341,google.ro,Google,https://www.google.com/,first-party host
342,google.se,Google,https://www.google.com/,first-party host
343,sophos.com,Sophos,sophos.com,security
344,princeton.edu,Princeton University,https://www.princeton.edu/,first-party host
345,hotjar.com,Hotjar,https://www.hotjar.com/,analytics
346,duckduckgo.com,DuckDuckGo,https://duckduckgo.com/,search engine
347,fing.io,Fing,https://www.fing.com/,analytics
348,maxmind.com,MaxMind,https://www.maxmind.com/,analytics
349,ampproject.net,Google,https://www.google.com/,CDN
350,sc-static.net,Akamai Technologies,https://www.akamai.com/,CDN
351,firebaseapp.com,Google,https://www.google.com/,first-party host
352,sony.tv,Sony,https://www.sony.com/,first-party host
353,ndmdhs.com,,,
354,amazon.co.jp,Amazon,amazon.com,first-party host
355,mlb.com,Major League Baseball,https://www.mlb.com/,first-party host
356,primevideo.com,Amazon,www.amazon.com,first-party host
357,muscdn.com,MUSO,https://www.muso.com/,CDN
358,flingo.tv,Flingo,http://www.flingo.tv/,Online streaming platform
359,playmemoriesonline.com,Sony,https://www.sony.com/,First-party host
360,ink1001.com,Ink1001,ink1001.com,marketing
361,capitalonegslbex.com,Capital One,https://www.capitalone.com,CDN
362,giraffic.net,Giraffic,http://www.giraffic.com/,CDN
363,shoptv.com,ShopTV,shoptv.com,marketing
364,jwplatform.com,JW Player,https://www.jwplayer.com/,video hosting and streaming CDN
365,amcs-tachyon.com,AMCS Tachyon,https://www.amcsgroup.com/,CDN
366,youtube-nocookie.com,Google,https://www.google.com/,CDN
367,nhl.com,National Hockey League,www.nhl.com,first-party host
368,internet-census.org,Internet Census,internet-census.org,DNS
369,vido.info,Vido,vido.info,Advertising
370,rapid7.com,Rapid7,https://www.rapid7.com/,first-party host
371,fcloud.biz,FCloud,http://fcloud.biz,CDN
372,linode.com,Linode,linode.com,static server
373,plex.bz,Plex,https://www.plex.tv/,CDN
374,plexapp.com,Plex,https://www.plex.tv/,first-party host
375,nvidia.com,NVIDIA Corporation,nvidia.com,first-party host
376,npr.org,NPR,npr.org,first-party host
377,streamtheworld.com,StreamTheWorld,https://www.streamtheworld.com/,CDN
378,aibixby.com,,,
379,ring.com,Ring,https://ring.com/,Security and Surveillance first-party host
380,allrecipes.com,Allrecipes,www.allrecipes.com,first-party host
381,sndcdn.com,SoundCloud,https://soundcloud.com/,CDN
382,people.com,People,www.people.com,media/news website
383,overwatchleague.com,Overwatch League,https://overwatchleague.com/,first-party host
384,nbc.co,NBC,https://www.nbc.com/,first-party host
385,pandora.com,Pandora,www.pandora.com,music streaming service - first-party host
