,remote_hostname,company,company_website,result
100,adcolony.com,AdColony,adcolony.com,advertising
101,flurry.com,Flurry,https://www.flurry.com/,analytics
102,ueiwsp.com,,,
103,aptoide.com,Aptoide,https://www.aptoide.com/,App store platform for Android devices (first-party host)
104,ottmon.net,OTTMon,https://ottmon.net/,analytics
105,philo.com,Philo,https://www.philo.com/,video streaming service
106,viki.io,Rakuten Viki,https://www.viki.com/,CDN
107,duckdns.org,Duck DNS,https://www.duckdns.org/,DNS
108,mweb.co.za,MWEB,https://www.mweb.co.za/,first-party host
109,akamaized.net,Akamai Technologies,https://www.akamai.com/,CDN
110,playstation.net,Sony Interactive Entertainment,https://www.playstation.com/,first-party host
111,intercom.io,Intercom,https://www.intercom.com/,analytics
112,hotspotproxy.co,HotSpotProxy,www.hotspotproxy.co,CDN
113,mineproxy.club,MineProxy,https://mineproxy.club/,proxy server provider
114,playstation.com,Sony Interactive Entertainment,https://www.sie.com/,first-party host
115,epicgames.com,Epic Games,https://www.epicgames.com/,first-party host
116,unrealengine.com,Unreal Engine,https://www.unrealengine.com/,CDN
117,vivox.com,Vivox,https://www.vivox.com/,CDN
118,narvii.com,Amino Apps,https://aminoapps.com/,First-party host
119,epicgames.net,Epic Games,https://www.epicgames.com,first-party host
