,remote_hostname,company,company_website,result
20,media-amazon.com,Amazon,https://www.amazon.com/,CDN
21,akamaihd.net,Akamai Technologies,https://www.akamai.com/,CDN
22,doubleclick.net,DoubleClick,https://www.doubleclick.net/,advertising
23,googleadservices.com,Google,https://www.google.com/,advertising
24,nflxvideo.net,Netflix,https://www.netflix.com/,CDN
25,aiv-delivery.net,AIV,https://www.aiv-inc.com/,CDN
26,hbogo.com,HBO,https://www.hbo.com/,streaming platform for HBO content
27,hbo.com,HBO,www.hbo.com,first-party host
28,dns.google,Google,https://www.google.com/,DNS
29,mgo-images.com,MGID,https://www.mgid.com/,CDN
30,mgo.com,MGO,unknown,unclear
31,rokutime.com,Roku,www.roku.com,first-party host
32,plex.direct,,,
33,ampproject.org,Google,https://www.google.com/,CDN
34,omtrdc.net,Adobe,https://www.adobe.com/,Analytics
35,plex.tv,Plex,https://www.plex.tv/,CDN
36,gvt1.com,,,
37,cloudfront.net,Amazon,https://aws.amazon.com/,CDN
38,akamaiedge.net,Akamai Technologies,https://www.akamai.com/,CDN
39,akamaitechnologies.com,Akamai Technologies,www.akamai.com,CDN
