,remote_hostname,company,company_website,result
3100,rumafia.com,,,
3101,gameservers.com,GameServers.com,https://www.gameservers.com/,static server
3102,softhost.com.br,SoftHost,https://www.softhost.com.br/,static server
3103,uninet-ide.com.mx,Uninet,https://www.uninet.com.mx/,First-party Host
3104,showrss.info,ShowRSS,https://showrss.info/,first-party host
3105,justinstalledpanel.com,JustInstalledPanel,https://justinstalledpanel.com/,marketing
3106,openportstats.com,Open Port Stats,https://www.openportstats.com/,analytics
3107,channelnet.ie,Channelnet,https://www.channelnet.ie/,first-party host
3108,hosted-by-vdsina.ru,VDSina,https://vdsina.ru,Static server
3109,songspoint.info,Unknown,,DNS
3110,chaikovskie.ru,Chaikovskie,chaikovskie.ru,First-party host
3111,uk-solution.kz,UK-Solution,uk-solution.kz,Static Server
3112,midphase.com,Midphase,https://www.midphase.com/,static server
3113,west-datacenter.net,West Datacenter,west-datacenter.net,static server
3114,datahound.com,Data Hound,datahound.com,analytics
3115,2ksports.com,2K Sports,https://www.2k.com/,marketing
3116,sunbloommarketing.com,Sunbloom Marketing,sunbloommarketing.com,marketing
3117,northamericancoax.com,North American Coax,https://www.northamericancoax.com/,static server
3118,wanidarum.com,N/A,N/A,personal blog
3119,contabo.host,Contabo,https://contabo.com/,static server
3120,rr-severses.no,RR-Severses,https://rr-severses.no,DNS
3121,eonet.ne.jp,NTT East Japan,https://www.ntt-east.co.jp/,DNS
3122,starhub.net.sg,StarHub Ltd,https://www.starhub.com/,DNS
3123,inter.net.il,Inter.net Israel Ltd.,https://www.inter.net.il/,DNS
3124,da.net.tw,Unknown,,First-party host
3125,play-internet.pl,Play,https://www.play.pl/,first-party host
3126,ucom.ne.jp,Ucom,https://www.ucom.ne.jp/,DNS
3127,casasio.co.uk,Casio,https://www.casio.com,First-party host
3128,snarc.au,,,
3129,travano.at,,,
3130,comunodius.com,Comunodius,comunodius.com,marketing
3131,algarnetsuper.com.br,Algarnet Super,https://www.algarnetsuper.com.br/,First-party host
3132,genmediasys.com,GenMediaSys,https://genmediasys.com,CDN
3133,3bb.in.th,3BB Broadband,https://www.3bb.co.th/en,Internet Service Provider (ISP) - First-party host
3134,tm.net.my,Telekom Malaysia,https://www.tm.com.my/,ISP (Internet Service Provider)
3135,myrepublic.com.sg,MyRepublic,myrepublic.com.sg,first-party host
3136,maxcom.net.mx,Maxcom,https://www.maxcom.com/,first-party host
3137,israelinternet.co.il,Israel Internet,israelinternet.co.il,DNS
3138,osmc.tv,OSMC,https://osmc.tv/,first-party host
3139,ip-198-245-61.net,Unknown,,DNS
3140,mivocloud.com,,,
3141,barracuda.com,Barracuda Networks,https://www.barracuda.com/,First-party host
3142,mns.ru,Micro Network System,https://www.mns.ru/,unknown
3143,node1.com.au,Node1,https://www.node1.com.au/,first-party host
3144,secureconnect.me,Palo Alto Networks,https://www.paloaltonetworks.com/,CDN
3145,dlink.com.tw,D-Link,https://www.dlink.com/,first-party host
3146,dlink.com,D-Link,https://www.dlink.com/,first-party host
3147,transactcdn.com,Akamai Technologies,https://www.akamai.com,CDN
3148,iproxy.cloud,iProxyCloud,https://iproxy.cloud/,CDN
3149,prcdn.net,,,
3150,seedhost.eu,Seedhost.eu,https://www.seedhost.eu/,static server
3151,sipgate.net,Sipgate,https://www.sipgate.net/,DNS
3152,dtvbb.tv,,,
3153,chargepoint.com,ChargePoint,https://www.chargepoint.com/,first-party host
3154,readynas.com,NETGEAR,www.netgear.com,first-party host
3155,m247.com,M247,https://m247.com/,CDN
3156,online.nl,Online.nl,https://www.online.nl/,First-party host
3157,safelink.net,SafeLink Wireless,https://www.safelinkwireless.com/,marketing
3158,bestelclientes.com.mx,Bestel Clientes,https://bestelclientes.com.mx/,marketing
3159,westlink.net.br,,,
3160,fetnet.net,"Far EasTone Telecommunications Co., Ltd.",https://www.fetnet.net/,DNS
3161,avangarddsl.ru,Avangard DSL,https://www.avangarddsl.ru/,first-party host
3162,unitymedia.biz,Unitymedia,www.unitymedia.de,first-party host
3163,xs4all.nl,XS4ALL,https://www.xs4all.nl/,first-party host
3164,pldt.net,PLDT,https://pldt.com.ph/,DNS
3165,sipa.be,SIPA,https://www.sipa.com/,first-party host
3166,provedorlive.com.br,Provedor Live,https://provedorlive.com.br/,static server
3167,mine.nu,,,
3168,upcloud.host,UpCloud,https://upcloud.com/,Static server
3169,litecoinpool.org,Litecoinpool,https://www.litecoinpool.org/,first-party host
3170,kit.edu,Karlsruhe Institute of Technology,www.kit.edu,first-party host
3171,hqserv.co.il,,,
3172,lionlink.net,LionLink Networks,https://www.lionlink.net/,DNS
3173,bysh.me,BYSH,https://bysh.me/,URL shortening service
3174,n4t.co,Namecheap Inc.,https://www.namecheap.com/,DNS
3175,bittorrent.com,BitTorrent,https://www.bittorrent.com/,static server
3176,mogilev.by,Mogilev City Council,https://mogilev.by/,first-party host
3177,utorrent.com,uTorrent,www.utorrent.com,CDN
3178,waimaoxiazai.com,Waimaoxiazai,waimaoxiazai.com,first-party host
3179,quantum.ru,Quantum,https://www.quantum.com/,Static Server
3180,nzbfinder.ws,NZB Finder,https://nzbfinder.ws/,first-party host
3181,pscp.tv,Periscope,https://www.periscope.tv/,live video streaming platform
3182,zen.co.uk,Zen Internet,https://www.zen.co.uk/,DNS
3183,loggly.com,Loggly,https://www.loggly.com/,analytics
3184,sense.com,Sense,https://sense.com/,IoT device management and monitoring
3185,internettl.org,,,DNS
3186,issuu.com,Issuu,https://issuu.com/,marketing
3187,nixplay.com,Nixplay,https://www.nixplay.com,marketing
3188,awsdns-29.com,Amazon Web Services (AWS),https://aws.amazon.com/,DNS
3189,awsdns-04.co.uk,Amazon Web Services,https://aws.amazon.com/,DNS
3190,awsdns-54.org,Amazon Web Services,https://aws.amazon.com/,DNS
3191,fibrestream.ca,Fibrestream,https://www.fibrestream.ca/,first-party host
3192,dynu.net,Dynu,https://www.dynu.com/,DNS
3193,kik.com,Kik Interactive Inc.,https://www.kik.com/,first-party host
3194,wgrusers.com,WGR Sports Radio 550,https://wgr550.radio.com/,first-party host
3195,vpopfan.tk,,,
3196,plutex.de,Plutex,https://www.plutex.de/,First-party host
3197,lstn.net,LSTN Sound Co.,https://lstnsound.co/,CDN
3198,arcanite.ch,Arcanite,https://arcanite.ch/,static server
3199,redventures.io,Red Ventures,https://www.redventures.com/,first-party host
