,remote_hostname,company,company_website,result
1800,bannersnack.com,Bannersnack,https://www.bannersnack.com/,marketing
1801,sony-asia.com,Sony,https://www.sony.com/,First-party host
1802,wtnet.de,WTNET GmbH,https://www.wtnet.de/,first-party host
1803,tng.de,TNG Technology Consulting GmbH,https://www.tngtech.com/,first-party host
1804,vsm.sh,,,
1805,ooklaserver.net,Ookla,https://www.ookla.com/,CDN
1806,stocard-backend.com,Stocard,https://www.stocardapp.com/,static server
1807,stocard.de,Stocard,https://www.stocard.de/,first-party host
1808,doodle.com,Doodle,https://doodle.com/,first-party host
1809,cardiogr.am,Cardiogram,https://cardiogram.com/,healthcare tracking
1810,88-f.net,88-F,https://www.88-f.net/,DNS
1811,evehome.com,Eve Systems,https://www.evehome.com/,first-party host
1812,web.de,1&1 Mail & Media GmbH,https://www.web.de/,first-party host
1813,amazon.eu,Amazon,amazon.com,first-party host
1814,chime.aws,Amazon,https://www.amazon.com/,CDN
1815,nai.com,NortonLifeLock Inc.,https://www.nortonlifelock.com/,security software provider - first-party host
1816,travelfuntu.com,Travel Funtu,travelfuntu.com,first-party host
1817,cookielaw.org,OneTrust,https://www.onetrust.com/,tracking
1818,ugdturner.com,,,
1819,flightcdn.com,Flight CDN,https://flightcdn.com/,CDN
1820,nordcdn.com,NordVPN,https://nordvpn.com/,CDN
1821,creativecommons.org,Creative Commons,https://creativecommons.org/,First-party host
1822,ltlxvxjjmvhn.me,,,
1823,epgsky.com,EPG Sky,https://www.epgsky.com/,DNS
1824,advertising.com,Advertising.com,https://www.advertising.com/,advertising
1825,w55c.net,Youku Tudou,http://www.youku.com/,CDN
1826,turn.com,Turn Inc.,https://www.amobee.com/turn,advertising
1827,linksynergy.com,LinkShare,https://rakutenadvertising.com/,marketing
1828,fossmint.com,FossMint,fossmint.com,First-party host
1829,sync.com,Sync,https://www.sync.com/,static server
1830,eloqua.com,Oracle,https://www.oracle.com/,marketing
1831,line-scdn.net,LINE Corporation,https://linecorp.com/,CDN
1832,naver.jp,NAVER Corporation,https://www.navercorp.com/en,DNS
1833,lithium.com,Lithium Technologies,https://www.lithium.com,marketing
1834,rackcdn.com,Rackspace,https://www.rackspace.com/,CDN
1835,wayfair.com,Wayfair,https://www.wayfair.com/,first-party host
1836,bluecore.com,Bluecore,www.bluecore.com,marketing
1837,res-x.com,Rubicon Project,rubiconproject.com,advertising
1838,gimbal.com,Gimbal,https://gimbal.com/,marketing
1839,tripit.com,TripIt,https://www.tripit.com/,travel management service
1840,myfoscam.org,Foscam,https://www.foscam.com/,First-party host
1841,blueirissoftware.com,Blue Iris Software,https://blueirissoftware.com/,first-party host
1842,freshdesk.com,Freshdesk,https://www.freshdesk.com/,first-party host
1843,fuse.net,Fuse,https://www.fuse.net/,DNS
1844,spcsdns.net,SPCSDNS,https://www.spcsdns.net,DNS
1845,lutron.com,Lutron,www.lutron.com,First-party host
1846,xively.com,Xively,https://www.xively.com/,IoT platform and cloud service provider
1847,megirl.com,Megirl,megirl.com,first-party host
1848,trutri.org,TruTri,https://trutri.org/,First-party host
1849,ft.lk,The Daily FT,https://www.ft.lk/,"news and media website, first-party host"
1850,ada.lk,Ada Derana,ada.lk,news and media
1851,ringtonematcher.com,Ringtone Matcher,ringtonematcher.com,marketing
1852,alienvault.com,AlienVault,https://www.alienvault.com/,analytics
1853,midco.net,Midco,https://www.midco.com/,DNS
1854,adthrive.com,AdThrive,www.adthrive.com,advertising
1855,userreport.com,UserReport,https://www.userreport.com/,analytics
1856,steepto.com,Steepto,https://www.steepto.com/,first-party host
1857,jivosite.com,JivoSite,https://www.jivosite.com/,marketing
1858,tipsy.coffee,Tipsy Coffee,https://www.tipsycoffee.com/,first-party host
1859,ip-158-69-27.net,Unknown,N/A,DNS
1860,xiaomi.net,Xiaomi,https://www.mi.com/,CDN
1861,youversionapi.com,YouVersion,https://www.youversion.com/,API for accessing Bible-related content and functionality
1862,mipcm.com,MI PCM,https://mipcm.com/,CDN
1863,amazon.in,Amazon,https://www.amazon.com/,e-commerce/first-party host
1864,eastlink.ca,Eastlink,https://www.eastlink.ca/,first-party host
1865,thescore.com,theScore Inc.,https://www.thescore.com/,first-party host
1866,aws-thinq-prd.net,LG,https://www.lg.com/,CDN
1867,wowrack.com,Wowrack,https://wowrack.com,CDN
1868,he.net,Hurricane Electric,https://he.net/,DNS
