,remote_hostname,company,company_website,result
2200,spd-mgts.ru,SPD-MGTS,spd-mgts.ru,DNS
2201,serverprofi24.com,ServerProfi24,serverprofi24.com,static server
2202,xkcd.com,xkcd,https://xkcd.com,static server
2203,perfectmarket.com,Perfect Market,https://www.perfectmarket.com/,marketing
2204,opecloud.com,OpeCloud,https://www.opecloud.com/,CDN
2205,pppoe.ca,PPPoe.ca,https://pppoe.ca/,DNS
2206,amazon.com.mx,Amazon,amazon.com,first-party host
2207,usgs.gov,U.S. Geological Survey,usgs.gov,DNS
2208,amazon.com.br,Amazon,amazon.com,first-party host
2209,mopidy.com,Mopidy,https://mopidy.com/,first-party host
2210,squarespace.com,Squarespace,https://www.squarespace.com/,first-party host
2211,me.me,Me.me,https://me.me/,Meme sharing website
2212,herokudns.com,,,
2213,akadns6.net,Akamai Technologies,https://www.akamai.com/,DNS
2214,elliemae.io,Ellie Mae,https://www.elliemae.com/,CDN
2215,alarm.com,Alarm.com,https://www.alarm.com/,first-party host
2216,devicetask.com,Device Task,devicetask.com,first-party host
2217,mega.nz,Mega Limited,https://mega.nz/,file sharing and cloud storage platform
2218,openload.co,Openload,https://openload.co/,CDN
2219,titlovi.com,Titlovi,https://www.titlovi.com/,static server
2220,xiti.com,AT Internet,https://www.atinternet.com/,analytics
2221,cellular.de,Vodafone GmbH,https://www.vodafone.de/,marketing
2222,shawcable.net,Shaw Communications,https://www.shaw.ca/,DNS
2223,alphacdn.net,AlphaCDN,https://www.alphacdn.net/,CDN
2224,hik-connect.com,Hikvision,https://www.hikvision.com/,first-party host
2225,ezvizlife.com,EZVIZ,https://www.ezvizlife.com/,first-party host
2226,zdbb.net,Unknown,,First-party host
2227,dc-1.net,DC-1,https://www.dc1.com/,CDN
2228,inner-active.mobi,Inneractive,https://inner-active.com/,advertising
2229,swiftkey.com,SwiftKey,https://swiftkey.com/,First-party host
2230,adnxs.net,AppNexus,https://www.appnexus.com/,advertising
2231,fastlylb.net,Fastly,https://www.fastly.com/,CDN
2232,spiegel.de,Spiegel Online GmbH,https://www.spiegel.de/,first-party host
2233,cdn77.com,CDN77,https://www.cdn77.com/,CDN
2234,discord.media,Discord,https://discord.com/,CDN
2235,discord.com,Discord,https://discord.com/,first-party host
2236,reson8.com,Reson8,reson8.com,marketing
2237,leadpages.io,Leadpages,https://www.leadpages.net/,marketing
2238,lpages.co,Landing Pages,https://www.lpages.co/,marketing
2239,vilynx.com,Vilynx,vilynx.com,analytics
2240,makeuseof.com,MakeUseOf,https://www.makeuseof.com/,first-party host
2241,xbox.com,Microsoft Corporation,https://www.microsoft.com,first-party host
2242,hwcdn.net,Highwinds Network Group,https://www.stackpath.com,CDN
2243,eeroup.com,Unknown,,Unknown
2244,e2ro.com,E2RO,https://www.e2ro.com/,CDN
2245,bwbx.io,Bloomberg L.P.,https://www.bloomberg.com/,CDN
2246,raiplay.it,RAI,www.rai.it,first-party host
2247,roksit.net,Roksit,https://www.roksit.net/,CDN
2248,edigitalsurvey.com,eDigitalSurvey,https://edigitalsurvey.com,marketing
2249,nibeuplink.com,Nibe,https://www.nibe.eu/,IoT device management and control platform
2250,chirpbooks.com,Chirpbooks,https://www.chirpbooks.com/,static server
2251,control4.com,Control4,https://www.control4.com/,first-party host
2252,m2.ai,m2.ai,https://www.m2.ai/,first-party host
2253,gettyimages.com,Getty Images,https://www.gettyimages.com/,stock photography and media company
2254,arstechnica.net,Ars Technica,https://arstechnica.com/,static server
2255,iesnare.com,IESnare,https://www.iesnare.com/,tracking
2256,videoplayerhub.com,VideoPlayerHub,videoplayerhub.com,CDN
2257,netnod.se,Netnod,https://www.netnod.se/,DNS
2258,polycom.com,Polycom,polycom.com,first-party host
2259,flashdance.cx,,,
2260,fibianet.dk,Fibianet,https://www.fibianet.dk/,DNS
2261,dscloud.biz,DS Cloud,https://dscloud.biz/,CDN
2262,logmeininc.com,LogMeIn,www.logmein.com,first-party host
2263,wia.cz,WIA,https://www.wia.cz/,DNS
2264,directwebhost.org,DirectWebHost,directwebhost.org,static server
2265,cphub.net,,,
2266,cloud-xip.io,Cloud XIP,https://cloud-xip.io/,DNS
2267,scarabresearch.com,Scarab Research,https://www.scarabresearch.com/,analytics
2268,pandasecurity.com,Panda Security,www.pandasecurity.com,First-party host
2269,gcdn.co,Global CDN,https://gcdn.co/,CDN
2270,goto-rtc.com,GotoRTC,https://www.goto-rtc.com/,analytics
2271,ptd.net,PenTeleData,https://www.ptd.net/,Internet Service Provider (ISP) - First-party host
2272,getpostman.com,Postman,https://www.postman.com/,The purpose of the domain is company's first-party host.
2273,eye4.cn,VStarcam,https://www.vstarcam.com/,tracking
2274,blokada.org,Blokada,https://blokada.org/,DNS
2275,fyu.se,Fyusion,https://www.fyusion.com/,CDN
2276,abcd.network,ABCD,abcd.network,DNS
2277,netflixdnstest3.com,Netflix,https://www.netflix.com/,DNS
2278,servenobid.com,ServeNobid,https://www.servenobid.com/,Advertising
2279,afterpay.com,Afterpay,afterpay.com,payment processor
2280,auth0.com,Auth0,https://auth0.com/,authentication and identity management services provider
2281,snopes.com,Snopes,www.snopes.com,fact-checking website and online urban legends reference source
2282,adtpulse.com,ADT,https://www.adt.com/,first-party host
2283,fast.com,Netflix,https://www.netflix.com/,CDN
2284,17track.net,17Track,https://www.17track.net/,tracking
2285,aerisapi.com,Aeris,https://www.aeris.com/,API for IoT device management and connectivity
2286,artlogic.com,Artlogic,https://www.artlogic.net/,first-party host
2287,truoptik.com,Tru Optik,truoptik.com,analytics
2288,ml314.com,ML314,https://www.ml314.com/,Marketing
2289,macpaw.com,MacPaw,https://macpaw.com/,first-party host
2290,shortpixel.ai,ShortPixel,https://shortpixel.com/,Marketing
2291,tencent.com,Tencent,https://www.tencent.com/,first-party host
2292,popin.cc,,,
2293,bdimg.com,Baidu,https://www.baidu.com/,CDN
2294,dynamicyield.com,Dynamic Yield,https://www.dynamicyield.com/,marketing
2295,queue-it.net,Queue-it,https://queue-it.com/,CDN
2296,psychz.net,Psychz Networks,https://www.psychz.net/,CDN
2297,ip-192-99-7.net,OVH Hosting,https://www.ovh.com/,CDN
2298,apusapps.com,Apus Group,https://www.apusapps.com/,marketing
2299,invokedapps.com,Invoked Apps,https://invokedapps.com/,marketing
