,remote_hostname,company,company_website,result
3000,bcube.co.uk,B-Cube.ai,https://www.bcube.ai/,first-party host
3001,darnet.pl,Darnet,https://www.darnet.pl/,first-party host
3002,veloxzone.com.br,Veloxzone,https://www.veloxzone.com.br/,first-party host
3003,singnet.com.sg,Singtel,https://www.singtel.com/,first-party host
3004,arkada-x.com,Arkada-X,https://arkada-x.com/,first-party host
3005,coditel.net,Coditel,https://www.coditel.net/,first-party host
3006,hawaiiantel.net,Hawaiian Telcom,https://www.hawaiiantel.com/,first-party host
3007,townisp.com,Townsquare Interactive,https://townsquareinteractive.com/,marketing
3008,goip.de,GoIP,https://www.goip.de/,DNS
3009,networx-bg.com,Networx-BG,https://www.networx-bg.com/,static server
3010,vertesnet.hu,VertesNet Kft.,https://vertesnet.hu/,first-party host
3011,openaq.org,OpenAQ,https://openaq.org/,static server
3012,weatherbug.com,GroundTruth,https://www.groundtruth.com/,weather tracking and forecasting
3013,apl-alexa.com,Apple,https://www.apple.com,marketing
3014,mmechocaptiveportal.com,,,
3015,asianet.co.th,Asianet Group,https://www.asianetgroup.net/,first-party host
3016,speedy.com.ar,Speedy,https://www.speedy.com.ar/,Internet Service Provider
3017,au-net.ne.jp,AU,https://www.au.com/,DNS
3018,vodafone.de,Vodafone,https://www.vodafone.com/,static server
3019,pacificonet.cl,PacificoNet,https://www.pacificonet.cl/,first-party host
3020,nwsvr1.com,Network Solutions,https://www.networksolutions.com/,CDN
3021,myseedbox.site,,,
3022,elisa-mobile.fi,Elisa Corporation,https://www.elisa.fi/,first-party host
3023,inetia.pl,Inetia,https://www.inetia.pl/,first-party host
3024,as9105.com,SMMT,https://www.smmt.co.uk/,DNS
3025,mm.pl,,,
3026,prod-infinitum.com.mx,Infinitum,https://www.infinitum.com.mx/,first-party host
3027,gvt.net.br,Governo do Brasil,https://www.gov.br/,DNS
3028,fido.ca,Fido Solutions Inc.,https://www.fido.ca/,first-party host
3029,euskaltel.es,Euskaltel,https://www.euskaltel.com/,first-party host
3030,freenet.com.ua,Freenet Group,https://www.freenet-group.de/,static server
3031,elisa-laajakaista.fi,Elisa Oyj,https://www.elisa.fi/,first-party host
3032,espeed.com.bn,eSpeed Technologies,https://www.espeedtech.com/,first-party host
3033,orange.pl,Orange Polska,https://www.orange.pl/,first-party host
3034,vf.net.nz,Vodafone New Zealand,https://www.vodafone.co.nz/,first-party host
3035,uk.net,,,
3036,skyware.pl,Skyware,https://skyware.pl/,first-party host
3037,vsenet.de,VSE NET GmbH,https://www.vsenet.de/,DNS
3038,harvard.edu,Harvard University,https://www.harvard.edu/,first-party host
3039,myaisfibre.com,AIS,https://www.ais.co.th/,First-party host
3040,windx.com.br,Wind Telecomunicações,https://www.windtelecom.com.br/,First-party host
3041,randomads.us,Random Ads,https://www.randomads.us/,advertising
3042,radioburgerfuel.com,BurgerFuel,https://burgerfuel.com/,marketing
3043,totalplay.net,Totalplay,https://totalplay.com.mx/,first-party host
3044,rt.ru,Rostelecom,https://www.rostelecom.ru/,first-party host
3045,dion.ne.jp,"Dion Co., Ltd.",https://www.dion.ne.jp/,first-party host
3046,ertelecom.ru,ER-Telecom Holding,https://www.ertholding.ru/en/,first-party host
3047,ziggozakelijk.nl,Ziggo Zakelijk,https://www.ziggo.nl/zakelijk/,first-party host
3048,kosnet.ru,Kosnet,https://kosnet.ru/,static server
3049,vsi.ru,VSI,https://vsi.ru/,first-party host
3050,numericable.fr,Numericable-SFR,https://www.sfr.fr/,first-party host
3051,seedbox.io,Seedbox.io,https://seedbox.io/,CDN
3052,linkpc.net,,,Cannot determine the purpose of this domain
3053,broadband.hu,Magyar Telekom Nyrt.,https://www.telekom.hu/,first-party host
3054,byfly.by,Beltelecom,https://www.beltelecom.by/en/,first-party host
3055,telkomadsl.co.za,Telkom,https://www.telkom.co.za/,first-party host
3056,telecom.by,Beltelecom,https://www.beltelecom.by/,first-party host
3057,bt-chat.com,BT-Chat,https://bt-chat.com/,first-party host
3058,ip-91-121-171.eu,,,
3059,uzpak.uz,Uzbekistan Pochtasi,https://www.pochta.uz/,first-party host
3060,dne.kz,DNE,https://dne.kz/,DNS
