,remote_hostname,company,company_website,result
1500,glasswire.com,GlassWire,https://www.glasswire.com/,analytics
1501,mb-internal.com,MB Technology,https://www.mbtechnology.co.uk/,first-party host
1502,nos-avg.cz,AVG Technologies,https://www.avg.com/,CDN
1503,avira.com,Avira Operations GmbH & Co. KG,https://www.avira.com/,marketing
1504,upc.ie,Virgin Media Ireland,https://www.virginmedia.ie/,first-party host
1505,fireoscaptiveportal.com,FireOS,https://developer.amazon.com/docs/fire-tv/,first-party host
1506,slack-edge.com,Slack Technologies,https://slack.com/,CDN
1507,robinhood.com,Robinhood Markets Inc.,https://robinhood.com/,first-party host
1508,dpreview.com,DPReview,https://www.dpreview.com,marketing
1509,whatsapp.com,WhatsApp,https://www.whatsapp.com/,first-party host
1510,sophosxl.net,Sophos,https://www.sophos.com/,CDN
1511,sophosupd.com,Sophos,https://www.sophos.com/,CDN
1512,inboxsdk.com,InboxSDK,https://www.inboxsdk.com/,marketing
1513,eff.org,Electronic Frontier Foundation,https://www.eff.org/,first-party host
1514,mega.co.nz,Mega Limited,https://mega.nz/,file hosting and cloud storage
1515,arstechnica.com,Ars Technica,https://arstechnica.com/,Technology news and analysis
1516,packagecloud.io,Packagecloud,https://packagecloud.io/,CDN
1517,rkdms.com,RKD Marketing Services,https://rkdms.com/,marketing
1518,skimresources.com,Skimlinks,https://skimlinks.com/,advertising
1519,parsely.com,Parse.ly,https://www.parse.ly/,Analytics
1520,servebom.com,ServeBom,https://servebom.com/,static server
1521,narrativ.com,Narrativ,https://narrativ.com/,marketing
1522,cachefly.net,Cachefly,https://www.cachefly.com/,CDN
1523,admission.net,Admission.net,https://www.admission.net/,first-party host
1524,hubitat.com,Hubitat,https://hubitat.com/,First-party host
1525,keybaseapi.com,Keybase,https://keybase.io/,CDN
1526,celtra.com,Celtra,celtra.com,marketing
1527,nknlabs.io,NKN Labs,https://nknlabs.io,first-party host
1528,name-servers.ch,Name-Servers.ch,https://www.name-servers.ch/,DNS
1529,man---dns-main.city,Unknown,Unknown,DNS Server
1530,wanadoo.fr,Wanadoo,https://www.orange.com/en/home,first-party host
1531,binaryedge.ninja,BinaryEdge,https://www.binaryedge.io/,analytics
1532,exposuremonitoring.in,Exposure Monitoring,https://www.exposuremonitoring.in/,tracking
1533,my3cx.fr,3CX,https://www.3cx.com/,first-party host
1534,netatmo.net,Netatmo,https://www.netatmo.com/,first-party host
1535,openweathermap.org,OpenWeatherMap,https://openweathermap.org,Weather data and forecast provider
1536,ampereinnotech.com,Ampere Innotech,https://ampereinnotech.com,first-party host
1537,alipay.com,Alipay,https://www.alipay.com/,payment processor
1538,alibabadns.com,Alibaba Group,https://www.alibabagroup.com/en/global/home,DNS
1539,alicdn.com,Alibaba Group,https://www.alibaba.com/,CDN
1540,creativecdn.com,Creative CDN,https://www.creativecdn.com/,CDN
1541,smartadserver.com,Smart AdServer,https://smartadserver.com/,advertising
1542,alibaba.com,Alibaba Group Holding Limited,https://www.alibaba.com/,e-commerce platform
1543,gemius.pl,Gemius,https://www.gemius.com/,analytics
1544,useinsider.com,Useinsider,https://useinsider.com/,marketing
1545,entouch.net,Entouch Controls,https://www.entouchcontrols.com/,first-party host
1546,mysqueezebox.com,Logitech,https://www.logitech.com/,first-party host
1547,udemy.com,Udemy,www.udemy.com,online courses marketplace
1548,amazonpmi.com,Amazon,https://www.amazon.com/,marketing
1549,canonical.com,Canonical Ltd.,https://canonical.com/,CDN
1550,sjtu.edu.cn,Shanghai Jiao Tong University,https://www.sjtu.edu.cn/,First-party host
1551,myqnapcloud.com,"QNAP Systems, Inc.",https://www.qnap.com/,first-party host
1552,wbroadband.net.au,iiNet Limited,https://www.iinet.net.au/,Internet Service Provider (ISP) website
1553,edis.at,EDIS GmbH,https://www.edis.at/,static server
1554,vidazoo.com,Vidazoo,vidazoo.com,advertising
1555,smile.io,Smile.io,https://smile.io/,marketing
1556,adguard.com,AdGuard,https://adguard.com/,Ad blocking software for browsers and mobile devices
1557,inspectlet.com,Inspectlet,https://www.inspectlet.com/,analytics
1558,disconnect.me,Disconnect,https://disconnect.me/,tracking
1559,hosts-file.net,MVPS Hosts,https://winhelp2002.mvps.org/,DNS
1560,waqi.info,World Air Quality Index Project,https://waqi.info/,analytics
1561,pollen.com,"Pollen, Inc.",https://www.pollen.com/,marketing
1562,mtdd.tk,,,
1563,nwsvr2.com,New Wave Net Corp.,https://nwncorp.com/,Static server
1564,amazon.it,Amazon,https://www.amazon.com/,First-party host
1565,wetransfer.net,WeTransfer,https://wetransfer.com/,file transfer service
1566,adhigh.net,Adhigh,https://adhigh.net/,advertising
1567,ebayrtm.com,eBay,www.ebay.com,tracking
1568,systemcdn.net,Triton Digital,https://www.tritondigital.com/,CDN
1569,streamguys1.com,StreamGuys,https://www.streamguys.com/,CDN
1570,rlje.net,RLJ Entertainment,https://www.rljentertainment.com/,CDN
1571,ccleaner.com,Piriform,https://www.piriform.com/,marketing
1572,kanopy.com,Kanopy,https://www.kanopy.com/,first-party host
1573,tubi.io,Tubi TV,https://tubitv.com/,first-party host
1574,hsforms.net,HubSpot,https://www.hubspot.com/,marketing
1575,stackoverflow.com,Stack Overflow,https://stackoverflow.com/,Q&A Community and Developer Support
1576,hsforms.com,HubSpot,https://www.hubspot.com/,marketing
1577,exacttarget.com,ExactTarget,https://www.salesforce.com/products/marketing-cloud/overview/,marketing
1578,returnpath.net,Return Path,https://returnpath.com/,email tracking and deliverability services
1579,embedly.com,Embedly,https://www.embedly.com,CDN
1580,aaxads.com,Amazon,https://www.amazon.com/,Advertising
1581,radarr.video,Radarr,https://radarr.video/,Static Server
1582,paloaltonetworks.com,Palo Alto Networks,https://www.paloaltonetworks.com/,first-party host
1583,utwente.nl,University of Twente,https://www.utwente.nl/,first-party host
1584,ntl.com,Virgin Media,www.virginmedia.com,first-party host
1585,attribution.report,Attribution,https://attributionapp.com/,analytics
1586,pixsrvcs.com,Pixalate,https://www.pixalate.com/,advertising
1587,taboola.com,Taboola,https://www.taboola.com/,advertising
1588,guardianapis.com,The Guardian,https://www.theguardian.com/,API provider
1589,moatpixel.com,Moat,https://moat.com/,tracking
1590,washingtonpost.com,The Washington Post,https://www.washingtonpost.com/,first-party host
1591,tagsrvcs.com,TagMan,https://tealium.com/products/tag-management/,tracking
1592,browsiprod.com,,,
1593,webmd.com,WebMD,https://www.webmd.com/,healthcare information and news
1594,mashable.com,Mashable,https://mashable.com/,news and entertainment website
1595,arc.pub,Arc Publishing,https://www.arcpublishing.com/,CDN
1596,zopim.com,Zopim Technologies Pte Ltd,https://www.zopim.com/,analytics
1597,zendesk.com,Zendesk,https://www.zendesk.com/,first-party host
1598,1password.com,1Password,https://1password.com/,first-party host
1599,mktoresp.com,Marketo,https://www.marketo.com/,marketing
1600,marketwatch.com,Dow Jones & Company,https://www.dowjones.com/,news and financial information
1601,flexibits.com,Flexibits,https://flexibits.com/,first-party host
1602,1password.ca,1Password,https://1password.com/,first-party host
1603,hover.com,Hover,https://www.hover.com/,DNS
1604,backblazeb2.com,Backblaze,https://www.backblaze.com/,CDN
1605,networking.apple,Apple Inc.,https://www.apple.com/,CDN
1606,page.link,,,
1607,waipu.tv,Exaring AG,https://www.exaring.de/,streaming service
1608,bitmovin.com,Bitmovin,https://bitmovin.com/,CDN
1609,wpstr.tv,,,
1610,split.io,Split Software,https://www.split.io/,CDN
1611,sfr.net,SFR,https://www.sfr.fr/,first-party host
1612,dal.ca,Dalhousie University,https://www.dal.ca/,first-party host
1613,dotsrc.org,dotsrc.org,https://dotsrc.org/,static server
1614,wearetriple.com,Triple,https://wearetriple.com/,marketing
1615,nluug.nl,NLUUG,https://www.nluug.nl/,first-party host
1616,subscene.com,Subscene,https://subscene.com/,first-party host
1617,byteoversea.com,ByteDance,https://www.bytedance.com/,marketing
1618,gotinder.com,Match Group,https://mtch.com/,dating app
1619,kxcdn.com,KeyCDN,https://www.keycdn.com/,CDN
1620,hpeprint.com,HP Inc.,https://www.hp.com/,first-party host
1621,dognzb.cr,DogNZB,https://dognzb.cr/,first-party host
1622,here.com,HERE Technologies,https://www.here.com/,CDN
1623,breezein.net,"Breezein Co., Ltd.",https://www.breezein.co.jp/,first-party host
1624,bahnhof.se,Bahnhof,https://www.bahnhof.se/,first-party host
1625,dbankcdn.com,DBank,https://www.dbank.com/,CDN
1626,adikteev.com,Adikteev,https://www.adikteev.com/,advertising
1627,cam.ac.uk,University of Cambridge,https://www.cam.ac.uk/,First-party host
1628,google.co.nz,Google,https://www.google.com/,first-party host
1629,spiderspace.co.uk,SpiderSpace,https://spiderspace.co.uk/,first-party host
1630,chickenkiller.com,,,
1631,pushwoosh.com,Pushwoosh,https://www.pushwoosh.com/,analytics
1632,netatmo.com,Netatmo,https://www.netatmo.com/,first-party host
1633,bingapis.com,Microsoft,https://www.microsoft.com/,CDN
1634,clearleap.com,Clearleap,https://www.clearleap.com/,CDN
1635,hbonordic.com,HBO Nordic,https://www.hbonordic.com/,first-party host
1636,dell.com,Dell Technologies,https://www.delltechnologies.com/,First-party host
1637,wsglb0.com,,,
1638,zhihu.com,Zhihu,https://www.zhihu.com/,first-party host
1639,qpic.cn,Tencent,https://www.tencent.com/en-us,CDN
1640,qlogo.cn,Tencent,https://www.tencent.com,CDN
1641,shifen.com,,,
1642,jomodns.com,Jomo Kenyatta University of Agriculture and Technology,https://www.jkuat.ac.ke/,DNS
1643,cdntip.com,CDN Tip,https://cdntip.com/,CDN
1644,blizzard.com,Blizzard Entertainment,https://www.blizzard.com/,first-party host
1645,logitech.io,,,
1646,battle.net,Blizzard Entertainment,https://www.blizzard.com/,first-party host
1647,logi.com,Logitech,https://www.logitech.com,first-party host
1648,wustl.edu,Washington University in St. Louis,https://www.wustl.edu/,First-party host
1649,stanford.edu,Stanford University,https://www.stanford.edu/,first-party host
1650,uwaterloo.ca,University of Waterloo,uwaterloo.ca,first-party host
1651,rit.edu,Rochester Institute of Technology,https://www.rit.edu/,first-party host
1652,globalsign.com,GlobalSign,https://www.globalsign.com/,first-party host
1653,metu.edu.tr,Middle East Technical University,https://www.metu.edu.tr/,first-party host
1654,uni-bonn.de,University of Bonn,https://www.uni-bonn.de/en,first-party host
1655,usertrust.com,Comodo CA Limited,https://www.comodo.com/,tracking
1656,comodoca.com,Comodo CA Ltd,https://www.comodo.com/,CDN
1657,dfn.de,DFN Verein,https://www.dfn.de/,first-party host
1658,mathjax.org,MathJax Consortium,https://www.mathjax.org/,static server
1659,appcloudbox.net,Appcloudbox,https://www.appcloudbox.net/,CDN
1660,twilio.com,Twilio,https://www.twilio.com/,marketing
1661,feralhosting.com,Feral Hosting,https://www.feralhosting.com/,static server
1662,telegram.org,Telegram,https://telegram.org/,first-party host
1663,hvvc.us,,,
1664,ui.com,Ubiquiti Inc.,https://www.ui.com/,first-party host
