,remote_hostname,company,company_website,result
3400,vidora.com,Vidora,https://vidora.com,marketing
3401,htlbid.com,HTLBI Analytics,https://www.htlbi.com/,analytics
3402,doctissimo.fr,Doctissimo,www.doctissimo.fr,health and wellness first-party host
3403,bintray.com,JFrog Ltd.,https://jfrog.com/,CDN
3404,eedomus.com,Eedomus,https://www.eedomus.com/,first-party host
3405,gigaset.net,Gigaset Communications GmbH,https://www.gigaset.com/,DNS
3406,estpak.ee,Estpak,https://estpak.ee,first-party host
3407,starman.ee,Starman AS,https://www.starman.ee/,first-party host
3408,libtorrent.org,libtorrent,https://www.libtorrent.org/,static server
3409,unitymediagroup.de,Unity Media Group,https://unitymediagroup.de/,It is a first-party host.
3410,ovh.net,OVH,https://www.ovh.com/,DNS
3411,versanet.de,Versatel GmbH,https://www.versatel.de/,DNS
3412,kali.ru,,,DNS
3413,googledomains.com,Google Domains,https://domains.google/,DNS
3414,dedibox.fr,Online SAS,https://www.online.net,static server
3415,ntlworld.ie,NTL,https://www.virginmedia.ie/,DNS
3416,a3fiber.se,A3 Fiber,https://www.a3fiber.se/,"{'purpose': 'static server', 'description': ""The provided URL is a website's domain belonging to A3 Fiber company. The purpose of A3 Fiber's website is to serve static content such as informative pages, images and other files to users.""}"
3417,webtrendslive.com,WebTrends,https://www.webtrends.com/,analytics
3418,c212.net,PR Newswire,https://www.prnewswire.com/,PR Newswire is a first-party host that provides a press release distribution service on behalf of their clients.
3419,sellpoint.net,Sellpoints,https://www.sellpoints.com/,marketing
3420,telepacific.net,TelePacific Communications,https://www.tpx.com/,DNS
3421,tiscali.it,Tiscali,https://www.tiscali.it/,{'purpose': 'DNS'}
3422,masmovil.com,MasMovil,https://www.masmovil.com/,"{'purpose': 'first-party host', 'description': ""The provided URL belongs to MasMovil, a Spanish telecommunications company. The purpose of the URL is to serve as a first-party host, which means that it hosts content related to the company's own website and services.""}"
3423,quickddns.com,QuickDNS,https://www.quickdns.com/,DNS
3424,mojang.com,Mojang,https://www.mojang.com/,"{'purpose': 'First-party host', 'description': 'The provided URL belongs to a first-party host. In this case, it is owned and operated by Mojang, the video game development studio behind the hit game, Minecraft. It is used to host their website and related resources.'}"
3425,mail.com,,,
3426,soho.net.ua,SOHO Media Group,https://soho-media.com/,marketing
3427,northwestel.net,Northwestel,https://www.nwtel.ca/,DNS
3428,thexem.de,TheXEM.de,https://www.thexem.de/,DNS
3429,zoneminder.com,ZoneMinder,https://www.zoneminder.com/,static server
3430,galacticmouse.press,Galactic Mouse,https://galacticmouse.press/,first-party host
3431,slickvpn.com,SlickVPN,https://www.slickvpn.com/,VPN service provider
3432,xboxservices.com,Microsoft Corporation,https://www.microsoft.com/,CDN
3433,giphy.com,Giphy,https://giphy.com/,CDN
3434,adtech.de,AdTech,https://www.adtech.com/,advertising
3435,microsoftonline-p.com,Microsoft,https://www.microsoft.com/,marketing
3436,msocdn.com,CDN,https://www.msocdn.com/,"The provided URL belongs to a content delivery network (CDN) which is commonly used to deliver static content such as images, videos, and other files to end-users with high availability, low latency, and improved performance."
3437,msftauth.net,Microsoft,https://www.microsoft.com/,authentication
3438,zscaler.com,Zscaler,https://www.zscaler.com,CDN
3439,playon.tv,PlayOn,https://www.playon.tv/,Media streaming server software
3440,valve.net,Valve Corporation,https://www.valvesoftware.com/,CDN
3441,ovpn.com,"OpenVPN Technologies, Inc.",https://openvpn.net/,static server
3442,clouddevice.io,Cloud Device,https://www.clouddevice.io/,CDN
3443,provide.net,Provide Media LLC,https://www.provide.net/,static server
3444,ixsystems.com,iXsystems,https://www.ixsystems.com/,static server
3445,webcollage.net,Webcollage,https://www.webcollage.com/,marketing
3446,buienradar.nl,Buienradar,https://www.buienradar.nl/,analytics
3447,musixmatch.com,Musixmatch,https://www.musixmatch.com/,First-party host
3448,swipeforwardgames.com,Swipe Forward Games,https://swipeforwardgames.com/,first-party host
3449,syringanetworks.net,Syringa Networks,https://www.syringanetworks.net/,first-party host
3450,unlv.edu,"University of Nevada, Las Vegas",https://www.unlv.edu/,first-party host
3451,fr24.com,Flightradar24 AB,https://www.flightradar24.com/,tracking
