,remote_hostname,company,company_website,result
3500,nayatel.pk,Nayatel,https://nayatel.com/,first-party host
3501,axntechnologies.in,,,
3502,awsdns-03.co.uk,Amazon,https://aws.amazon.com/,DNS
3503,voncp.com,Vonage,https://www.vonage.com/,CDN
3504,neohub.co.uk,Neosmart Limited,https://www.neosmartsolutions.com/,First-party host
3505,telecom.kz,Kazakhtelecom,https://telecom.kz/,first-party host
3506,weathercloud.net,Weathercloud,https://weathercloud.net/,Weather tracking and analysis platform
3507,dynamic-m.com,"Dynamic Media, LLC",https://www.dynamic-m.com/,marketing
3508,80.in-addr.arpa,Internet Assigned Numbers Authority (IANA),https://www.iana.org/,DNS
3509,btncdn.com,Button Inc.,https://www.usebutton.com/,CDN
3510,uh.edu,University of Houston,https://www.uh.edu/,first-party host
3511,alaska.edu,University of Alaska,https://www.alaska.edu/,first-party host
3512,bain.com,Bain & Company,https://www.bain.com/,first-party host
3513,okstate.edu,Oklahoma State University,https://www.okstate.edu/,first-party host
3514,vmwservices.com,VMware,https://www.vmware.com/,CDN
3515,telenor.com,Telenor,https://www.telenor.com/,first-party host
3516,adobejanus.com,Adobe,https://www.adobe.com/,CDN
3517,gartner.com,Gartner,https://www.gartner.com/,analytics
3518,signal.is,Signal,https://signal.org/,first-party host
3519,cnt-grms.ec,Centric Group,https://www.centricgp.com/,CDN
3520,telecom.sk,Telecom Slovakia,https://www.telecom.sk/,first-party host
3521,falcon1.net,,,
3522,orbitbhyve.com,Orbit,https://www.orbitonline.com/,first-party host
3523,project25499.com,,,
3524,posttv.com,The Washington Post,https://www.washingtonpost.com/,marketing
3525,inaf.it,National Institute for Astrophysics (INAF),https://www.inaf.it/en/,first-party host
3526,comfortel.pro,Comfortel,https://comfortel.pro/,first-party host
3527,fvds.ru,FirstVDS,https://www.firstvds.ru/,static server
3528,se-ssl-cloud.com,Sectigo,https://sectigo.com/,CDN
3529,ccma.cat,Corporació Catalana de Mitjans Audiovisuals,http://www.ccma.cat/,first-party host
3530,diyadvice.com,DIY Network,https://www.diynetwork.com/,first-party host
3531,athena.io,Athena Security,https://athena-security.com/,Marketing
3532,fu-berlin.de,Freie Universität Berlin,https://www.fu-berlin.de/en/index.html,first-party host
3533,access.ly,Access,https://access.com/,CDN
3534,orange-business.com,Orange Business Services,https://www.orange-business.com/,first-party host
3535,chefsteps.com,ChefSteps,https://www.chefsteps.com/,first-party host
3536,abissnet.al,Abissnet,https://www.abissnet.al/,Internet Service Provider
3537,zedfilter.xyz,ZedFilter,https://www.zedfilter.xyz/,DNS
3538,rundsp.com,RhythmOne,https://www.rhythmone.com/,advertising
3539,vylmedia.com,VYL Media,https://www.vylmedia.com/,marketing
3540,vieraconnect.tv,Panasonic,https://www.panasonic.com,IoT device UI/Platform
3541,g4c5j.com,,,
3542,cloud-ips.com,CloudIPS,https://www.cloud-ips.com/,CDN
3543,rediris.es,RedIRIS,https://www.rediris.es,DNS
3544,gen4.ninja,Gen4,https://gen4.tech/,CDN
3545,appsmb.com,Appsmb,https://www.appsmb.com,first-party host
3546,ibmcloud.com,IBM,https://www.ibm.com/,CDN
3547,snaptube.in,Snaptube,https://www.snaptubeapp.com/,marketing
3548,withings.com,Withings,https://www.withings.com,first-party host
3549,bloomsky.com,BloomSky,https://www.bloomsky.com/,IoT weather station and related services provider
3550,anovaculinary.com,Anova Culinary,https://anovaculinary.com/,marketing
3551,iot-dns.com,IoT DNS,https://www.iot-dns.com/,DNS
3552,mineproxy.ga,,,
3553,tendplatform.com,Tend,https://www.tend.ai/,marketing
3554,geappliances.com,GE Appliances,https://www.geappliances.com/,first-party host
3555,seluxit.com,Seluxit,https://www.seluxit.com/,IoT platform provider
3556,your-loop.com,YourLoop,https://www.your-loop.com/,first-party host
3557,zodiac.com,Zodiac Pool Systems,zodiacpoolsystems.com,marketing
3558,foobot.io,Foobot,https://foobot.io/,analytics
3559,vzwfemto.com,Verizon Wireless,https://www.verizonwireless.com/,DNS
3560,bosch.de,Bosch,https://www.bosch.com/,first-party host
