,remote_hostname,company,company_website,result
600,mailchimp.com,Mailchimp,https://mailchimp.com/,marketing
601,oath.com,Oath,https://www.oath.com/,marketing
602,nexage.com,Nexage,www.nexage.com,advertising
603,cloudfunctions.net,Google,https://www.google.com/,CDN
604,bluemailapp.com,Blue Mail,https://bluemailapp.com/,first-party host
605,snapcraft.io,Snap Inc.,https://www.snap.com/,CDN
606,ip-192-99-36.net,OVH,https://www.ovh.com/,CDN
607,tivoservice.com,TiVo,tivo.com,first-party host
608,myqdevice.com,Chamberlain Group,https://www.chamberlain.com/,IoT device control
609,mynexia.com,Nexia,https://www.nexia.com/,IoT device management and automation platform
610,websolspk.com,WebSol Solutions,http://websolsolutions.com/,First-party host
611,zerotier.com,ZeroTier,https://www.zerotier.com/,first-party host
612,maigreatjob.com,Mai Great Job,maigreatjob.com,marketing
613,9c9media.com,9c9 Media,https://www.9c9media.com/,marketing
614,redbull.tv,Red Bull,https://www.redbull.com/,marketing
615,everesttech.net,Everest Technologies,https://www.everesttech.net/,CDN
616,adobedtm.com,Adobe,https://www.adobe.com/,Tag Management System (TMS) for Adobe marketing and advertising products
617,ads-twitter.com,Twitter,https://twitter.com/,advertising
618,9c9media.ca,9c9 Media,https://www.9c9media.com/,CDN
619,bellmedia.ca,Bell Media,bellmedia.ca,first-party host
620,ifcdn.com,Fastly,https://www.fastly.com/,CDN
621,docker.com,Docker,https://www.docker.com/,CDN
622,home-assistant.io,Home Assistant,https://www.home-assistant.io/,first-party host
623,3lift.com,3lift,www.3lift.com,advertising
624,nextdoor-test.com,Nextdoor,www.nextdoor.com,marketing
625,tapad.com,Tapad,https://www.tapad.com/,tracking
626,foxnews.com,Fox News,https://www.foxnews.com/,news and media
627,vudu.com,Vudu,https://www.vudu.com/,first-party host
628,rhocdn.net,Rackspace Hosting,https://www.rackspace.com/,CDN
629,adobecqms.net,Adobe,https://www.adobe.com/,Analytics
630,vvond.net,VVond,https://vvond.com/,CDN
