,remote_hostname,company,company_website,result
1900,hdwitness.com,HD Witness,https://www.hdwitness.com/,analytics
1901,addthis.com,AddThis,www.addthis.com,marketing
1902,parrable.com,Parrable,https://www.parrable.com/,tracking
1903,marketo.net,Marketo,marketo.com,marketing
1904,apple-cloudkit.com,Apple,www.apple.com,CDN
1905,decibelinsight.net,Decibel Insight,https://decibel.com/,analytics
1906,atlassian.com,Atlassian,atlassian.com,first-party host
1907,qualys.com,Qualys,https://www.qualys.com,first-party host
1908,atl-paas.net,,,
1909,heapanalytics.com,Heap,https://heap.io/,analytics
1910,walkme.com,WalkMe,www.walkme.com,analytics
1911,box.com,Box,https://www.box.com/,cloud storage and collaboration platform
1912,box.net,Box,https://www.box.com/,cloud storage and collaboration
1913,geoedge.be,GeoEdge,https://www.geoedge.com/,analytics
1914,arcgis.com,Esri,https://www.esri.com/,analytics
1915,piriform.com,Piriform,www.piriform.com,marketing
1916,supersonic.com,Supersonic,supersonic.com,advertising
1917,washpost.io,The Washington Post,https://www.washingtonpost.com/,analytics
1918,tvadsync.com,TVadSync,https://www.tvadsync.com/,advertising
1919,gulfcanvas.com,Gulf Canvas Company,https://www.gulfcanvas.com/,static server
1920,webcontentassessor.com,Lionbridge,https://www.lionbridge.com/,analytics
1921,cinematerial.com,Cinematerial,https://www.cinematerial.com/,marketing
1922,rpxnow.com,RPX Corporation,https://www.rpxcorp.com/,authentication and identity management solution provider
1923,samqaicongen.com,Samqaicongen,samqaicongen.com,Unknown
1924,ukrtel.net,Ukrtelecom,https://ukrtelecom.ua/,DNS
1925,entelpcs.cl,Entel PCS,https://www.entel.cl/,first-party host
1926,isappcloud.com,Apple Inc.,https://www.apple.com/,CDN or static server
1927,snappea.com,Snappea,https://www.snappea.com/,First-party host
1928,zen.net.uk,Zen Internet,https://www.zen.co.uk/,DNS
1929,2cnt.net,2cnt,https://2cnt.net/,advertising
1930,gameanalytics.com,GameAnalytics,https://gameanalytics.com/,analytics
1931,emxdgt.com,EMX Digital,https://emxdigital.com/,advertising
1932,vertamedia.com,VertaMedia,vertamedia.com,advertising
1933,vindicosuite.com,Vindico,https://www.vindicosuite.com/,advertising
1934,streamrail.net,StreamRail,https://www.streamrail.com/,advertising
1935,trackscale.net,TrackScale,https://www.trackscale.net/,tracking
1936,dynamicnetworkservices.net,Dynamic Network Services,https://dyn.com,DNS
1937,dynect.net,Oracle,https://www.oracle.com/,DNS
1938,spiceworks.com,Spiceworks,https://www.spiceworks.com/,marketing
1939,domaincontrol.com,GoDaddy,https://www.godaddy.com/,DNS
1940,awsdns-57.com,Amazon Web Services,https://aws.amazon.com/,DNS
1941,awsdns-19.com,Amazon Web Services,https://aws.amazon.com/,DNS
1942,awsdns-04.org,Amazon Web Services,https://aws.amazon.com/,DNS
1943,awsdns-07.net,Amazon Web Services,https://aws.amazon.com/,DNS
1944,awsdns-37.com,Amazon Web Services,https://aws.amazon.com/,DNS
1945,awsdns-29.org,Amazon,https://aws.amazon.com/,DNS
1946,awsdns-13.net,Amazon Web Services,https://aws.amazon.com/,DNS
1947,cast4.audio,Cast4,https://www.cast4.audio/,CDN
1948,pusherapp.com,Pusher,https://pusher.com/,CDN
1949,smhi.se,SMHI,smhi.se,first-party host
1950,getdrip.com,Drip,https://www.drip.com,marketing
1951,phoscon.de,Phoscon GmbH,https://phoscon.de/,first-party host
1952,videotron.ca,Videotron,https://www.videotron.com/,first-party host
1953,tp-link.com,TP-Link,https://www.tp-link.com/,First-party host
1954,mob.com,MobTech,https://www.mob.com/,marketing
1955,fongo.com,Fongo,https://www.fongo.com/,first-party host
1956,onetrust.com,OneTrust,https://www.onetrust.com,tracking
