,remote_hostname,company,company_website,result
80,app.link,Branch,https://branch.io/,marketing
81,feedburner.com,Google,https://www.google.com/,RSS feed management and tracking
82,pluto.tv,Pluto TV,www.pluto.tv,Streaming and on-demand television service
83,pavv.co.kr,PAVV,https://www.pavv.co.kr/,First-party host
84,internetat.tv,Internet@TV,http://www.internetat.tv/,streaming service provider
85,samsungcloudsolution.com,Samsung,https://www.samsung.com/,CDN
86,samsungelectronics.com,Samsung Electronics,https://www.samsung.com/,first-party host
87,majorleaguegaming.com,Major League Gaming,https://www.majorleaguegaming.com/,marketing
88,samsungqbe.com,Samsung,https://www.samsung.com,marketing
89,samsungads.com,Samsung Ads,https://samsungads.com/,advertising
90,samsungotn.net,Samsung,https://www.samsung.com/,CDN
91,samsungrm.net,Samsung,www.samsung.com,DNS
92,fbcdn.net,Facebook,https://www.facebook.com/,CDN
93,rwth-aachen.de,RWTH Aachen,https://www.rwth-aachen.de/,First-party host
94,mparticle.com,mParticle,https://www.mparticle.com/,analytics
95,pki.goog,Google,https://www.google.com/,PKI services
96,yahoo.com,Yahoo,www.yahoo.com,first-party host
97,vidible.tv,Vidible,https://www.vidible.tv/,advertising
98,kochava.com,Kochava,www.kochava.com,analytics
99,thehill.com,The Hill,thehill.com,news and media
