,remote_hostname,company,company_website,result
400,nintendo.net,Nintendo,https://www.nintendo.com/,first-party host
401,virginm.net,Virgin Media,www.virginmedia.com,First-party host
402,onedrive.com,Microsoft,www.microsoft.com,cloud storage and file sharing platform
403,cloudflare.com,Cloudflare,https://www.cloudflare.com/,CDN
404,windows.com,Microsoft Corporation,https://www.microsoft.com,first-party host
405,brightcove.net,Brightcove,https://www.brightcove.com,CDN
406,brightcove.com,Brightcove,www.brightcove.com,CDN
407,discord.gg,Discord,https://discord.com/,first-party host
408,boltdns.net,Bolt,https://www.bolt.com/,DNS
409,steampowered.com,Valve Corporation,https://www.valvesoftware.com/,first-party host
410,twitch.tv,Twitch Interactive,https://www.twitch.tv/,first-party host
411,salesforce.com,Salesforce,https://www.salesforce.com/,first-party host
412,twitchcdn.net,Twitch,https://www.twitch.tv/,CDN
413,siteforce.com,Salesforce,www.salesforce.com,Marketing
414,transacme.com,Transacme,https://www.transacme.com/,e-commerce platform
415,tuyaus.com,Tuya,https://www.tuya.com/,IoT platform provider that offers solutions for smart home and other IoT devices. The URL may be related to device management or data analysis.
416,2o7.net,Adobe,https://www.adobe.com/,analytics
417,ihrhls.com,,,
418,iheart.com,iHeartMedia,https://www.iheartmedia.com/,marketing
419,zillowstatic.com,Zillow,https://www.zillow.com/,static server
420,gumgum.com,GumGum,https://gumgum.com/,Advertising
421,tailtarget.com,TailTarget,www.tailtarget.com,advertising
422,doordash.com,DoorDash,https://www.doordash.com,first-party host
423,aiv-cdn.net,AI Video Technologies,https://www.aivision.ai/,CDN
424,as13285.net,AS13285,https://www.dns.lu/en/,DNS
425,live.com,Microsoft Corporation,https://www.microsoft.com/,first-party host
426,meethue.com,Philips,https://www.philips.com/,First-party host
427,tplinkra.com,TP-Link,www.tp-link.com,DNS
428,tplinkcloud.com,TP-Link,https://www.tp-link.com/,IoT device cloud management platform
429,pushbullet.com,Pushbullet,https://www.pushbullet.com/,CDN
430,nist.gov,National Institute of Standards and Technology (NIST),https://www.nist.gov/,first-party host
431,fungames-forfree.com,Fun Games For Free,fungames-forfree.com,marketing
432,tunein.com,TuneIn,https://tunein.com/,first-party host
433,feelinsonice.com,Snapchat,https://www.snap.com/,CDN
434,adblockplus.org,Adblock Plus,https://adblockplus.org/,First-party host
435,tuyaeu.com,Tuya,https://www.tuya.com/,IoT device management platform
436,bamgrid.com,BamTech Media,https://www.bamtechmedia.com/,CDN
437,babbel.com,Babbel,https://www.babbel.com/,first-party host
438,presage.io,Presage,https://presage.io/,analytics
439,worldlifestyle.com,World Lifestyle,https://worldlifestyle.com/,marketing
440,irobotapi.com,iRobot,https://www.irobot.com/,first-party host
441,pbs.org,PBS,https://www.pbs.org/,first-party host
442,mlbstatic.com,MLB Advanced Media,https://www.mlb.com,Static server
443,datadome.co,DataDome,https://www.datadome.co/,CDN
444,githubusercontent.com,GitHub,https://github.com/,CDN
445,tmdb.org,The Movie Database,https://www.themoviedb.org/,analytics
446,github.com,GitHub,https://github.com,static server
447,opendns.com,OpenDNS,https://www.opendns.com/,DNS
448,bit.nl,BIT,https://www.bit.nl/,static server
449,amplitude.com,Amplitude,https://amplitude.com/,analytics
450,herokuapp.com,Heroku,https://www.heroku.com/,CDN
451,alexa.com,Alexa Internet,https://www.alexa.com/,analytics
452,imgur.com,Imgur,https://imgur.com/,CDN
453,tetaneutral.net,Tetaneutral.net,https://tetaneutral.net/,DNS
454,amazontrust.com,Amazon,https://www.amazon.com,CDN
455,amazon.de,Amazon,https://www.amazon.com/,first-party host
456,bit.ly,Bitly,https://bitly.com/,URL Shortening Service
457,archive.org,Internet Archive,https://archive.org/,static server
458,segment.io,Segment,https://segment.com/,analytics
459,kodi.tv,Kodi,https://kodi.tv/,static server
460,op.gg,OP.GG,https://op.gg/,analytics
461,f-droid.org,F-Droid,https://f-droid.org/,First-party host
462,lastpass.com,LastPass,lastpass.com,first-party host
463,quad9.net,Quad9,https://www.quad9.net/,DNS
464,bootstrapcdn.com,BootstrapCDN,https://www.bootstrapcdn.com/,CDN
465,fontawesome.com,Font Awesome,https://fontawesome.com/,static server
466,jquery.com,jQuery Foundation,https://jquery.org/,static server
467,speedtest.net,Ookla,https://www.ookla.com/,analytics
468,amazonpay.com,Amazon,www.amazon.com,payment processing
469,d3js.org,D3.js,https://d3js.org/,static server
470,datatables.net,DataTables,https://datatables.net/,static server
471,myshopify.com,Shopify,https://www.shopify.com/,e-commerce platform provider
472,footprintdns.com,FootprintDNS,https://www.footprintdns.com/,DNS
473,outlook.com,Microsoft,https://www.microsoft.com,first-party host
474,webtest.net,Webtest,https://www.webtest.net/,CDN
475,hotmail.com,Microsoft,https://www.microsoft.com/,first-party host
476,mb-cosmos.com,MB&F,mbandf.com,Marketing
477,nzbplanet.net,NZB Planet,https://nzbplanet.net/,first-party host
478,amazonbrowserapp.com,Amazon,https://www.amazon.com/,first-party host
479,justgetflux.com,Flux Software LLC,https://justgetflux.com/,first-party host
480,slack.com,Slack Technologies,https://slack.com/,first-party host
481,dropboxcaptcha.com,Dropbox,https://www.dropbox.com/,CAPTCHA verification for Dropbox login page
482,ably.io,Ably,https://ably.io/,CDN
483,cdn-apple.com,Apple Inc.,https://www.apple.com/,CDN
484,samsungcloud.tv,Samsung,https://www.samsung.com/,CDN
485,ooreka.fr,Ooreka,https://www.ooreka.fr/,first-party host
486,underdog.media,Underdog Media,https://www.underdogmedia.com/,advertising
487,staticwars.com,Static Wars,https://staticwars.com/,static server
488,tvsquared.com,TVSquared,https://tvsquared.com/,analytics
489,bn765.com,Unknown,,Advertising
490,comhem.se,Com Hem AB,https://www.comhem.se/,first-party host
491,adobe.io,Adobe,www.adobe.com,CDN
492,msn.com,Microsoft Corporation,www.microsoft.com,first-party host
493,live.net,Microsoft Corporation,https://www.microsoft.com/,CDN
494,windowsupdate.com,Microsoft,https://www.microsoft.com/,CDN
495,bing.com,Microsoft Corporation,https://www.microsoft.com/,search engine
496,adobe.com,Adobe,https://www.adobe.com/,first-party host
497,amd.com,AMD,https://www.amd.com/,first-party host
498,discordapp.com,Discord Inc.,https://discord.com/,first-party host
499,dropbox-dns.com,Dropbox,www.dropbox.com,DNS
