,remote_hostname,company,company_website,result
1400,totsuko.tv,,,
1401,samsungdm.com,Samsung,https://www.samsung.com/,CDN
1402,t-mobile.com,T-Mobile,www.t-mobile.com,First-party host
1403,life360.com,Life360,https://www.life360.com/,tracking
1404,tmocce.com,TMOcce,https://tmocce.com/,marketing
1405,keywee.co,Keywee,https://keywee.co/,marketing
1406,texthelp.com,Texthelp,https://www.texthelp.com/,marketing
1407,thewirecutter.com,The Wirecutter,www.thewirecutter.com,marketing
1408,onlineman.top,OnlineMan,onlineman.top,first-party host
1409,bigcommerce.com,BigCommerce,https://www.bigcommerce.com/,e-commerce platform provider (first-party host)
1410,pinimg.com,Pinterest,www.pinterest.com,CDN
1411,nianticlabs.com,Niantic Labs,nianticlabs.com,first-party host
1412,onelouder.com,OneLouder,https://onelouder.com/,marketing
1413,jwpcdn.com,JW Player,https://www.jwplayer.com/,CDN
1414,wfxtriggers.com,WFXTriggers,https://www.wfxtriggers.com/,marketing
1415,comporium.net,Comporium,https://comporium.com/,first-party host
1416,flashtalking.com,Flashtalking,https://www.flashtalking.com/,advertising
1417,extremereach.com,Extreme Reach,https://www.extremereach.com/,marketing
1418,ford.com,Ford Motor Company,https://www.ford.com/,first-party host
1419,whitehouse.gov,The White House,https://www.whitehouse.gov/,first-party host
1420,gm.com,General Motors,https://www.gm.com/,First-party host
1421,centrastage.net,CentraStage,https://www.centrastage.net/,analytics
1422,samplicio.us,Samplicio.us,https://samplicio.us/,Market research platform
1423,bethesda.net,,,
1424,serving-sys.com,Sizmek,https://www.sizmek.com/,advertising
1425,pscdn.co,PacketStream,https://packetstream.io/,CDN
1426,ghool.xyz,,,
1427,admedo.com,Admedo,https://www.admedo.com/,advertising
1428,adx1.com,Adx1,https://adx1.com/,advertising
1429,rhdemo.io,Red Hat,https://www.redhat.com/,first-party host
1430,mi-img.com,Xiaomi,https://www.mi.com/global/,CDN
1431,tedcdn.com,Tencent Cloud,https://intl.cloud.tencent.com/,CDN
1432,msgamestudios.com,Microsoft Game Studios,https://www.microsoft.com/en-us/games,first-party host
1433,stubhub.com,StubHub,stubhub.com,ticket sales platform
1434,defensia.co.il,Defensia,defensia.co.il,First-party host
1435,nelreports.net,NelNet,https://www.nelnet.com/,analytics
1436,atwola.com,Atwola,https://www.atwola.com/,advertising
1437,thetacdn.net,Theta CDN,https://www.thetacdn.com/,CDN
1438,operacdn.com,Opera Software,www.opera.com,CDN
1439,safebrowsing.apple,Apple,https://www.apple.com/,DNS
1440,tmsimg.com,The Trade Desk,thetradedesk.com,CDN
1441,lge.com,LG Electronics,https://www.lg.com,first-party host
1442,xumo.com,Xumo,https://www.xumo.com/,Streaming TV service
1443,dishanywhere.com,DISH Network,https://www.dish.com/,first-party host
1444,echostarbeta.com,EchoStar Corporation,https://www.echostar.com/,CDN
1445,digitalsmiths.net,Digitalsmiths,https://www.digitalsmiths.com/,analytics
1446,dishnetwork.com,Dish Network,https://www.dish.com/,first-party host
1447,dishaccess.tv,Dish Network,https://www.dish.com/,first-party host
1448,echostarprod.com,EchoStar,https://www.echostar.com/,CDN
1449,digiteka.net,Digiteka,https://www.digiteka.com/,CDN
1450,sleepnumber.com,Sleep Number,www.sleepnumber.com,First-party host
1451,dictionary.com,Dictionary.com,www.dictionary.com,dictionary and thesaurus reference
1452,zoom.us,"Zoom Video Communications, Inc.",https://zoom.us/,first-party host
1453,fetchsport.com,Fetch Sport,fetchsport.com,marketing
1454,drivepedia.com,DrivePedia,drivepedia.com,automotive information and resources
1455,ovrc.com,OVRC,https://ovrc.com/,CDN
1456,voo.be,VOO,https://www.voo.be/,first-party host
1457,amplifyapp.com,,,
1458,reloadedtech.com,,,
1459,onkyo.com,Onkyo,https://www.onkyo.com/,first-party host
1460,service-now.com,ServiceNow,https://www.servicenow.com,first-party host
1461,ibm.com,IBM,www.ibm.com,first-party host
1462,awsdns-22.org,Amazon,https://aws.amazon.com/,DNS
1463,awsdns-19.co.uk,Amazon Web Services,https://aws.amazon.com/,DNS
1464,googlefiber.net,Google Fiber,https://fiber.google.com/,first-party host
1465,frontiernet.net,Frontier Communications,https://frontier.com/,DNS
1466,bhn.net,Spectrum,https://www.spectrum.com/,DNS
1467,spectrum.com,Spectrum,https://www.spectrum.com/,First-party host
1468,remotewd.com,Remote WD,https://remotewd.com/,first-party host
1469,windstream.net,Windstream Communications,https://www.windstream.com/,DNS
1470,centurylink.net,CenturyLink,https://www.centurylink.com/,DNS
1471,knology.net,Knology,https://www.knology.com/,Internet Service Provider (ISP)
1472,bellmts.net,Bell MTS,https://www.bellmts.ca/,DNS
1473,cgocable.net,Cogeco,https://www.cogeco.ca/,DNS
1474,tds.net,TDS Telecom,https://tdstelecom.com/,DNS
1475,grandenetworks.net,Grande Networks,grandenetworks.net,First-party host
1476,bresnan.net,Charter Communications,https://www.charter.com/,DNS
1477,sparklight.net,Sparklight,https://www.sparklight.com/,Internet Service Provider (ISP) - first-party host
1478,consolidated.net,Consolidated Communications,https://www.consolidated.com/,ISP and first-party host
1479,vyvebroadband.net,Vyve Broadband,https://vyvebroadband.com/,First-party host
1480,spacemonkey.com,Space Monkey,spacemonkey.com,static server
