,remote_hostname,company,company_website,result
1700,wbx2.com,Unknown,Unknown,DNS
1701,ciscospark.com,Cisco,www.cisco.com,collaboration and communication platform
1702,dashlane.com,Dashlane,dashlane.com,First-party host
1703,appcues.net,Appcues,https://www.appcues.com/,analytics
1704,treasuredata.com,Treasure Data,https://www.treasuredata.com/,analytics
1705,mobilityware.com,MobilityWare,https://mobilityware.com/,first-party host
1706,sr.se,Sveriges Radio,https://sverigesradio.se/,first-party host
1707,a-msedge.net,Microsoft Corporation,https://www.microsoft.com/,CDN
1708,alphavantage.co,Alpha Vantage,https://www.alphavantage.co/,analytics
1709,samsungyosemite.com,Samsung,www.samsung.com,First-party host
1710,octoprint.org,OctoPrint,https://octoprint.org/,first-party host
1711,opentlc.com,Red Hat,https://www.redhat.com/,First-party host
1712,gliptv.com,Gliptv,https://gliptv.com,Advertising
1713,embed.ly,Embedly,https://embed.ly/,CDN
1714,pcloud.com,pCloud,https://www.pcloud.com/,static server
1715,azulsystems.com,Azul Systems,https://www.azul.com/,first-party host
1716,myfritz.net,AVM GmbH,https://avm.de,DNS
1717,meross.com,Meross,https://www.meross.com/,first-party host
1718,tado.com,tado,tado.com,first-party host
1719,mycloud.com,MyCloud,https://www.mycloud.com/,static server
1720,spreaker.com,Spreaker,https://www.spreaker.com/,CDN
1721,slb.com,SLB,www.slb.com,CDN
1722,get.no,GET,https://www.get.no/,first-party host
1723,williamhill.com,William Hill,https://www.williamhill.com/,first-party host
1724,oo-syringe.com,OO Syringe,https://oo-syringe.com,first-party host
1725,shopbop.com,Shopbop,www.shopbop.com,e-commerce site
1726,discordapp.net,Discord,https://discord.com/,first-party host
1727,snapads.com,Snap Inc.,https://www.snap.com/,advertising
1728,sc-prod.net,SourceClear,https://www.sourceclear.com/,CDN
1729,jwpsrv.com,JW Player,https://www.jwplayer.com/,CDN
1730,telenor.rs,Telenor,https://www.telenor.rs/,First-party host
1731,thawte.com,Thawte,www.thawte.com,SSL/TLS Certificates
1732,kaltura.com,Kaltura,https://corp.kaltura.com/,CDN
1733,streamguys.com,StreamGuys,https://www.streamguys.com/,CDN
1734,as9105.net,IAQG,https://www.sae.org/iaqg,DNS
1735,adnexus.net,AppNexus,www.appnexus.com,Advertising
1736,kabelnet.net,Kabelnet,https://www.kabelnet.net/,DNS
1737,coolkit.cc,CoolKit,https://www.coolkit.cc/,IoT device manufacturer and provider of smart home solutions
1738,marantz.info,Marantz,https://www.marantz.com,First-party host
1739,univ-lyon1.fr,University of Lyon 1,https://www.univ-lyon1.fr/,first-party host
1740,southwestairlines.com,Southwest Airlines,southwestairlines.com,first-party host
1741,livebarn.com,LiveBarn,https://www.livebarn.com/,CDN
1742,weekendpartycancel5.com,Unknown,,Invalid or Suspicious URL
1743,1-voip.com,1-VoIP,https://www.1-voip.com/,first-party host
1744,telecomitalia.it,Telecom Italia,www.telecomitalia.it,First-party host
1745,usgovcloudapp.net,Oracle,https://www.oracle.com/,CDN
1746,carrier.com,Carrier,https://www.carrier.com/,static server
1747,ooma.com,Ooma,https://www.ooma.com,first-party host
1748,fibreop.ca,Bell Canada,https://www.bell.ca/,First-party host
1749,blisspointmedia.com,BlissPoint Media,blisspointmedia.com,marketing
1750,sonic.net,Sonic,https://www.sonic.com/,DNS
1751,root-servers.net,Internet Assigned Numbers Authority (IANA),https://www.iana.org/,DNS
1752,gtld-servers.net,Internet Assigned Numbers Authority (IANA),https://www.iana.org/,DNS
1753,xirvik.com,Xirvik,https://www.xirvik.com/,Static server
1754,afilias-nst.org,Afilias,https://afilias.info/,DNS
1755,mtu.edu,Michigan Technological University,https://www.mtu.edu/,first-party host
1756,msft.net,Microsoft,https://www.microsoft.com/,CDN
1757,afilias-nst.info,Afilias,https://afilias.info/,DNS
1758,rogers.com,Rogers Communications,https://www.rogers.com/,first-party host
1759,distributel.net,Distributel,https://www.distributel.ca/,DNS
1760,stephenparker.co.uk,Stephen Parker Ltd,stephenparker.co.uk,first-party host
1761,dyndns.org,Dyn,https://dyn.com/,DNS
1762,hostgator.ro,HostGator,www.hostgator.com,static server
1763,https-rulesets.org,Rulesets.org,https://rulesets.org/,DNS
1764,sony.com,Sony,www.sony.com,First-party host
1765,above.net,AboveNet,https://www.zayo.com/,CDN
1766,ucar.edu,University Corporation for Atmospheric Research,https://www.ucar.edu/,first-party host
1767,navy.mil,US Navy,https://www.navy.mil/,first-party host
1768,comloginc.net,Comcast,https://www.comcast.com/,DNS
1769,symmetricom.com,Symmetricom,https://www.microsemi.com/product-directory/timing-synchronization/3695-symmetricom,DNS
1770,jio.com,Jio,https://www.jio.com/,first-party host
1771,weathercn.com,WeatherCN,https://www.weathercn.com/,weather forecasting and analysis platform
1772,espn.net,ESPN,www.espn.com,first-party host
1773,howstuffworks.com,HowStuffWorks,www.howstuffworks.com,Static server
1774,radio-canada.ca,Radio-Canada,https://ici.radio-canada.ca/,first-party host
1775,ss2.us,,,
1776,uiowa.edu,University of Iowa,https://www.uiowa.edu/,first-party host
1777,siriusxm.com,Sirius XM Holdings Inc.,https://www.siriusxm.com/,first-party host
1778,theconversation.com,The Conversation US,https://theconversation.com/us,first-party host
1779,apptentive.com,Apptentive,https://www.apptentive.com/,marketing
1780,prxu.org,Proxy-Privacy LTD,https://www.proxy-privacy.com/,static server
1781,seamless.com,Seamless,https://www.seamless.com/,food delivery and online ordering platform
1782,wnyc.org,New York Public Radio,https://www.nypublicradio.org/,first-party host
1783,sky.com,Sky,https://www.sky.com/,first-party host
1784,nowtv.com,Now TV,https://www.nowtv.com/,first-party host
1785,wikibuy.com,Wikibuy,www.wikibuy.com,shopping and price comparison
1786,swedish-academy.org,Swedish Academy,swedishacademy.se,first-party host
1787,hrzn-nxt.com,Horizon Robotics,https://www.horizon.ai/,static server
1788,s-msn.com,Microsoft Corporation,https://www.microsoft.com,Advertising
1789,trustwave.com,Trustwave,trustwave.com,analytics
1790,netweaver.uk,Netweaver,https://www.netweaver.uk/,static server
1791,ntp.br,Brazilian National Network Time Service,http://www.ntp.br/,DNS
1792,libsyn.com,Liberated Syndication,https://libsyn.com/,static server
