,remote_hostname,company,company_website,result
1000,espn.com,ESPN,https://www.espn.com/,sports news and information
1001,shoofle.tv,,,
1002,auditude.com,Auditude,https://www.auditude.com/,advertising
1003,starz.com,Starz Entertainment,www.starz.com,first-party host
1004,aboutamazon.com,Amazon,https://www.amazon.com/,marketing
1005,winkapp.com,Wink,https://www.wink.com/,first-party host
1006,drugfree.org,Partnership to End Addiction,https://drugfree.org/,first-party host
1007,7tv.de,ProSiebenSat.1 Media SE,https://www.prosiebensat1.com/,streaming service
1008,symantec.com,Symantec,symantec.com,First-party host
1009,norton.com,Norton,https://us.norton.com/,Security software provider
1010,cloudflare-dns.com,Cloudflare,https://www.cloudflare.com/,DNS
1011,symantecliveupdate.com,Symantec,https://www.symantec.com/,CDN
1012,keepa.com,Keepa,https://keepa.com/,analytics
1013,rbxcdn.com,Roblox Corporation,https://www.roblox.com/,CDN
1014,roblox.com,Roblox Corporation,https://corp.roblox.com/,first-party host
1015,bing.net,Microsoft,https://www.microsoft.com/,search engine CDN
1016,glpals.com,,,
1017,tripadvisor.com,TripAdvisor,www.tripadvisor.com,first-party host
1018,coucou-networks.fr,,,
1019,bbc.co.uk,BBC,https://www.bbc.com,first-party host
1020,googlehosted.com,Google,https://www.google.com/,CDN
1021,althub.co.za,Althub,althub.co.za,First-party host
1022,aylanetworks.com,Ayla Networks,aylanetworks.com,"IoT platform provider, first-party host"
1023,fastnzb.com,FastNZB,https://fastnzb.com/,first-party host
1024,lbdns-streamguys.com,StreamGuys,https://www.streamguys.com/,DNS
1025,hinet.net,Hinet,https://www.hinet.net/,DNS
1026,7-eleven.com,7-Eleven,https://www.7-eleven.com/,first-party host
1027,nflximg.com,Netflix,https://www.netflix.com/,CDN
1028,oui-0x00199d.com,Lutron Electronics,https://www.lutron.com/,DNS
1029,wd2go.com,,,
1030,arloxcld.com,Arlo,www.arlo.com,CDN
1031,ntp.se,NTP,https://www.ntp.org/,DNS
1032,ancestry.com,Ancestry,https://www.ancestry.com,first-party host
1033,braze.com,Braze,https://www.braze.com/,marketing
1034,adsmoloco.com,Adsmoloco,https://adsmoloco.com/,advertising
1035,svt.se,Sveriges Television AB,https://www.svt.se/,first-party host
1036,svtstatic.se,Sveriges Television AB,https://www.svt.se/,static server
1037,oculus.com,Oculus,oculus.com,first-party host
1038,macrium.com,Macrium,https://www.macrium.com/,First-party host
1039,ed.ac.uk,The University of Edinburgh,https://www.ed.ac.uk,First-party host
1040,synology.me,Synology,https://www.synology.com/,DNS
1041,kimsufi.com,Kimsufi,https://www.kimsufi.com/,Static Server
1042,quickconnect.to,QNAP,https://www.qnap.com,first-party host
1043,hosteurope.de,Host Europe GmbH,https://www.hosteurope.de/,DNS
1044,ltsapis.goog,Google,https://www.google.com/,CDN
1045,akacdn.co,Akamai Technologies,https://www.akamai.com/,CDN
1046,neatocloud.com,Neato Robotics,https://www.neatorobotics.com/,CDN
1047,synocommunity.com,SynoCommunity,https://synocommunity.com/,First-party host
1048,dtvce.com,DoubleVerify,https://www.doubleverify.com/,Tracking
1049,rollout.io,Rollout.io,https://rollout.io/,CDN
1050,vodafonedsl.it,Vodafone Italy,https://www.vodafone.it/,ISP - Internet Service Provider
1051,jetbrains.com,JetBrains,https://www.jetbrains.com/,first-party host
1052,pndsn.com,PubNub,https://www.pubnub.com/,CDN
1053,steamcommunity.com,Valve Corporation,https://www.valvesoftware.com/,first-party host
1054,anydesk.com,AnyDesk Software GmbH,https://anydesk.com/,CDN
1055,ddns.net,No-IP,www.noip.com,DNS
1056,contabo.net,Contabo GmbH,https://contabo.com/,static server
1057,your-server.de,YourServer,https://www.your-server.de/,static server
1058,rima-tde.net,RIMA Telecom,https://www.rima.net/,DNS
1059,contaboserver.net,Contabo,https://contabo.com/,Static server
1060,northghost.com,Northghost,https://www.northghost.com/,VPN Service Provider
1061,no-reverse-dns-configured.com,Unknown,,DNS
1062,netsystemsresearch.com,Net Systems Research,https://www.netsystemsresearch.com,static server
1063,intrinsec.com,Intrinsec,https://intrinsec.com/,first-party host
1064,adscore.com,AdScore,https://adscore.com/,advertising
1065,server-hosting.expert,Server Hosting Expert,https://www.server-hosting.expert/,static server
1066,cloudwaysapps.com,Cloudways,https://www.cloudways.com/,CDN
1067,cloudedic.net,CloudEDIC,https://www.cloudedic.net/,DNS
1068,vsys.host,Unknown,,Static server or hosting service provider
1069,shadowserver.org,Shadowserver Foundation,https://www.shadowserver.org/,DNS
1070,shodan.io,Shodan,https://www.shodan.io/,analytics
1071,xwinnet.biz,Xwinnet,xwinnet.biz,DNS
1072,quadmetrics.com,QuadMetrics,https://www.quadmetrics.com/,Analytics
1073,caacbook.com,Caacbook,caacbook.com,First-Party Host
1074,ovo.sc,,,
1075,ucsd.edu,University of California San Diego,https://www.ucsd.edu,First-party host
1076,threatsinkhole.com,Cisco,https://www.cisco.com/,DNS
1077,mmms.eu,Unknown,,First-party host
1078,acsechocaptiveportal.com,Unknown,,first-party host
1079,musicradio.com,Music Radio,musicradio.com,first-party host
1080,statcounter.com,StatCounter,https://statcounter.com/,analytics
1081,quicinc.com,Qualcomm,https://www.qualcomm.com/,CDN
1082,canalplus.pro,Canal+,https://www.canalplus.com/,marketing
1083,tpv-analytics.com,TPV Analytics,tpv-analytics.com,analytics
1084,cornell.edu,Cornell University,https://www.cornell.edu/,first-party host
1085,qualtrics.com,Qualtrics,www.qualtrics.com,analytics
1086,typography.com,Hoefler & Co.,https://www.typography.com/,static server
1087,patch.com,Patch,www.patch.com,first-party host
1088,hypemarks.com,Hypemarks,https://hypemarks.com/,marketing
1089,gnome.org,GNOME Foundation,https://www.gnome.org/,first-party host
1090,fwupd.org,fwupd,https://fwupd.org/,Static Server
1091,rcn.net,RCN,https://www.rcn.com/,Internet Service Provider
1092,fidnet.com,Fidnet,https://fidnet.com/,Internet Service Provider (ISP)
