,remote_hostname,company,company_website,result
140,lookout.com,Lookout,lookout.com,security software provider
141,lkt.is,Linkvertise,https://linkvertise.net/,Advertising
142,telenet.be,Telenet,https://www2.telenet.be/,first-party host
143,gravatar.com,Automattic,https://automattic.com/,CDN
144,imrworldwide.com,IMR Worldwide,https://www.imrworldwide.com/,analytics
145,krxd.net,"Krux Digital, Inc.",https://www.salesforce.com/products/marketing-cloud/best-practices/data-management-platform/,analytics
146,evidon.com,Evidon,https://evidon.com/,tracking
147,scorecardresearch.com,"Comscore, Inc.",https://www.comscore.com/,analytics
148,agkn.com,AcuityAds,https://www.acuityads.com/,advertising
149,demdex.net,Adobe,https://www.adobe.com/,Tracking
150,innovid.com,Innovid,https://www.innovid.com/,Advertising
151,extremereach.io,Extreme Reach,https://www.extremereach.com/,CDN
152,insightexpressai.com,InsightExpressAI,https://www.insightexpressai.com/,analytics
153,uplynk.com,Uplynk,https://www.uplynk.com/,CDN
154,doubleverify.com,DoubleVerify,https://doubleverify.com/,advertising
155,spotxchange.com,SpotX,https://www.spotx.tv/,advertising
156,fqtag.com,Fqtag,https://www.fqtag.com/,Advertising
157,adsrvr.org,The Trade Desk,https://www.thetradedesk.com/,advertising
158,cogocast.net,Cogocast,https://cogocast.net/,CDN
159,pippio.com,Pippio,https://www.pippio.com/,advertising
