,remote_hostname,company,company_website,result
800,fanart.tv,Fanart.TV,https://fanart.tv/,static server
801,phicdn.net,Photon,https://photon.io/,CDN
802,podnapisi.net,Podnapisi,https://www.podnapisi.net/,first-party host
803,appcenter.ms,Microsoft,https://www.microsoft.com,CDN
804,mcafee.com,McAfee,mcafee.com,first-party host
805,letsencrypt.org,Let's Encrypt,https://letsencrypt.org/,DNS
806,volutionwarness.site,Unknown,,Advertising
807,casalemedia.com,Casale Media,https://casalemedia.com/,advertising
808,media.net,Media.net,https://www.media.net/,advertising
809,telephony.goog,Google,https://www.google.com/,DNS
810,districtm.io,District M,https://districtm.io/,Advertising
811,sharethrough.com,Sharethrough,https://www.sharethrough.com/,advertising
812,paypalobjects.com,PayPal,https://www.paypal.com/,CDN
813,crwdcntrl.net,Oracle Data Cloud,https://www.oracle.com/datacloud/,advertising
814,1rx.io,1Rx.io,https://1rx.io/,analytics
815,33across.com,33Across,https://www.33across.com/,advertising
816,clean.gg,,,
817,smadex.com,Smadex,https://smadex.com/,advertising
818,slackb.com,"Slack Technologies, Inc.",https://slack.com/,first-party host
819,verizon.com,Verizon,verizon.com,first-party host
820,cdn77.org,CDN77,https://www.cdn77.com/,CDN
821,radar.io,Radar,https://radar.io/,location tracking
822,emb-api.com,EMB,https://www.emb.com,API provider
823,instabug.com,Instabug,https://instabug.com/,analytics
824,blinkreceipt.com,BlinkReceipt,https://www.blinkreceipt.com/,analytics
825,marketingcloudapis.com,Salesforce,https://www.salesforce.com/,marketing
826,vzmessages.com,Verizon,www.verizon.com,marketing
827,iotinspector.org,Princeton University,https://iotinspector.org/,Analytics
828,ab1n.net,AB1N,https://ab1n.net/,CDN
829,signalr.net,Microsoft,https://www.microsoft.com/,Real-time web functionality such as chat or gaming
830,wunderground.com,Weather Underground,www.wunderground.com,first-party host
831,akstat.io,Akamai Technologies,https://www.akamai.com/,CDN
832,sharepoint.com,Microsoft,https://www.microsoft.com/,first-party host
833,inmobi.com,InMobi,https://www.inmobi.com/,advertising
834,applovin.com,AppLovin,https://www.applovin.com/,advertising
