,remote_hostname,company,company_website,result
2000,as43234.net,LanCraft Ltd.,https://lancraft.co.uk/,CDN
2001,cmds-tachyon.com,CmdSolutions,https://cmdsolutions.com/,CDN
2002,usabilla.com,Usabilla,https://usabilla.com/,marketing
2003,truste-svc.net,TrustArc,https://www.trustarc.com/,tracking
2004,lametric.com,LaMetric,https://lametric.com/,marketing
2005,cquotient.com,CQuotient,https://www.cquotient.com/,marketing
2006,rakuten.com,Rakuten,https://www.rakuten.com/,marketing
2007,oath.cloud,Verizon Media,https://www.verizonmedia.com,CDN
2008,media6degrees.com,Media6Degrees,https://www.media6degrees.com/,advertising
2009,inside-graph.com,InsideGraph,https://inside-graph.com/,analytics
2010,bitwarden.com,Bitwarden,https://bitwarden.com/,first-party host
2011,sweettooth.io,Sweet Tooth,https://www.sweettoothrewards.com/,marketing
2012,auvik.com,Auvik Networks,https://www.auvik.com/,marketing
2013,leaseweb.com,LeaseWeb,leaseweb.com,CDN
2014,wo-cloud.com,"WOCLOUD TECHNOLOGIES CO., LTD",http://www.wo-cloud.com/,CDN
2015,youborafds01.com,,,
2016,ntp.org.cn,China Standard Time Service Center,http://www.ntsc.ac.cn/,DNS
2017,tableau.com,Tableau Software,https://www.tableau.com/,analytics
2018,telefonica.net,Telefonica,https://www.telefonica.com/,First-party host
2019,abtasty.com,AB Tasty,https://www.abtasty.com/,marketing
2020,videoplaza.tv,Videoplaza,https://www.videoplaza.com/,advertising
2021,media-lab.ai,Media Lab AI,https://media-lab.ai/,First-party host
2022,emisiondof6.com,Unknown,,Unknown purpose
2023,telefonica.com,Telefónica,https://www.telefonica.com,first-party host
2024,dof6.com,,,
2025,lifx.com,LIFX,https://www.lifx.com/,first-party host
2026,lifx.co,LIFX,https://www.lifx.com/,marketing
2027,114dns.com,114DNS,https://www.114dns.com/,DNS
2028,snssdk.com,ByteDance,https://www.bytedance.com/,CDN
2029,pstatp.com,ByteDance,https://www.bytedance.com/,advertising
2030,cloudlinks.cn,CloudLinks,https://www.cloudlinks.cn/,DNS
2031,alidns.com,Alibaba Cloud,https://www.alibabacloud.com/,DNS
2032,jivox.com,Jivox,https://jivox.com,marketing
2033,worxlandroid.com,Worx,https://www.worx.com/,first-party host
2034,m.me,Facebook,https://www.facebook.com/,first-party host
2035,messenger.com,Facebook,https://www.facebook.com/,first-party host
2036,youtu.be,Google,https://www.google.com/,video sharing platform
2037,fb.gg,Facebook,https://www.facebook.com/,first-party host
2038,withings.net,Withings,https://www.withings.com/,first-party host
2039,answerscloud.com,Answers Corporation,https://www.answers.com/,marketing
2040,dropboxusercontent.com,Dropbox,https://www.dropbox.com,CDN
2041,luminati.io,Luminati,https://luminati.io/,proxy and residential IP provider
2042,luminatinet.com,Luminati Networks,https://luminati.io/,CDN
2043,bfmio.com,Bfmio,https://www.bfmio.com/,marketing
