,remote_hostname,company,company_website,result
2800,adj.st,Adjust,https://www.adjust.com,analytics
2801,liftoff.io,Liftoff,https://liftoff.io/,marketing
2802,immobilienscout24.de,ImmobilienScout24,https://www.immobilienscout24.de/,first-party host
2803,ntt.net,NTT Communications,https://www.ntt.com/,CDN
2804,gravityrd-services.com,Gravity RD,https://www.gravityrd.com/,CDN
2805,upm.es,Technical University of Madrid,http://www.upm.es,First-party host
2806,worldation.com,Worldation,https://www.worldation.com,marketing
2807,nike.com,Nike,nike.com,first-party host
2808,6sc.co,6SC,https://www.6sc.co/,CDN
2809,bloomberg.com,Bloomberg,www.bloomberg.com,first-party host
2810,us.to,Unknown,,DNS
2811,cloudflareclient.com,Cloudflare,https://www.cloudflare.com/,CDN
2812,zaonce.net,Zaonce,https://www.zaonce.com/,DNS
2813,mitene.us,Mitene,mitene.co.jp,First-party host
2814,intentiq.com,Intentiq,https://intentiq.com/,advertising
2815,abc7news.com,ABC News,https://abcnews.go.com/,first-party host
2816,amazon.dev,Amazon,https://www.amazon.com,first-party host
2817,spotifycdn.com,Spotify,https://www.spotify.com/,CDN
2818,newsy.com,Newsy,https://www.newsy.com/,news and media website
2819,aws.dev,Amazon Web Services,aws.amazon.com,CDN
2820,ubembed.com,UbEmbed,https://www.ubembed.com/,CDN
2821,privacy-mgmt.com,OneTrust LLC,https://www.onetrust.com/,privacy management
2822,infojobs.com,InfoJobs,https://www.infojobs.net/,job search platform (first-party host)
2823,divx.com,"DivX, LLC",https://www.divx.com/,marketing
2824,vonage.net,Vonage,https://www.vonage.com/,DNS
2825,sharethru.com,Sharethrough,https://www.sharethrough.com/,advertising
2826,acexedge.com,,,
2827,kazfv.com,,,
2828,ecorebates.com,Ecorebates,ecorebates.com,Marketing
2829,science-a2z.com,Science A to Z,https://www.science-a2z.com/,educational content
2830,jampp.com,Jampp,jampp.com,marketing
2831,dailymirror.lk,Daily Mirror,http://www.dailymirror.lk/,news website
2832,unity-media.net,Unity Media,https://www.unitymedia.de/,First-party host
2833,awsapps.com,Amazon Web Services,https://aws.amazon.com/,CDN
2834,joyn.de,Joyn,https://www.joyn.de/,streaming service
2835,netvision.net.il,NetVision,https://www.netvision.net.il/,DNS
2836,162.in-addr.arpa,Internet Assigned Numbers Authority,https://www.iana.org/,DNS
2837,149.in-addr.arpa,,,
2838,steamcontent.com,Valve Corporation,https://www.valvesoftware.com/,CDN
2839,acrobat.com,Adobe,https://www.adobe.com/,CDN
2840,ad-delivery.net,Ad Delivery Network,https://ad-delivery.net/,advertising
2841,emogi.com,Emogi,https://emogi.com/,marketing
