,remote_hostname,company,company_website,result
3000,bcube.co.uk,BCube Analytics,https://bcube.co.uk/,analytics
3001,darnet.pl,DarNet,https://www.darnet.pl/,first-party host
3002,veloxzone.com.br,Veloxzone,https://www.veloxzone.com.br/,DNS
3003,singnet.com.sg,Singtel,https://www.singtel.com/,DNS
3004,arkada-x.com,Arkada-X,https://arkada-x.com/,static server
3005,coditel.net,CODITEL,http://www.coditel.net/,DNS
3006,hawaiiantel.net,Hawaiian Telcom,https://www.hawaiiantel.com/,{'purpose': 'DNS'}
3007,townisp.com,TownISP,https://www.townisp.com/,DNS
3008,goip.de,GoIP,https://www.goip.de/,DNS
3009,networx-bg.com,Networx BG,https://networx-bg.com/,DNS
3010,vertesnet.hu,Vertesnet Kft.,https://vertesnet.hu,DNS
3011,openaq.org,OpenAQ,https://openaq.org/,static server
3012,weatherbug.com,WeatherBug,https://www.weatherbug.com/,weather tracking and analytics
3013,apl-alexa.com,Amazon,https://www.amazon.com,CDN
3014,mmechocaptiveportal.com,Unknown,,The purpose of mmechocaptiveportal.com could not be determined with certainty.
3015,asianet.co.th,Asianet,https://www.asianet.co.th,DNS
3016,speedy.com.ar,Speedy Argentina,https://www.speedy.com.ar/,Internet service provider
3017,au-net.ne.jp,AU Net,https://au-net.ne.jp/,DNS
3018,vodafone.de,Vodafone,https://www.vodafone.de/,{'purpose': 'DNS'}
3019,pacificonet.cl,PacificoNet,https://pacificonet.cl/,DNS
3020,nwsvr1.com,Unknown,,Cannot determine the purpose of the provided URL
3021,myseedbox.site,Unknown,,DNS
3022,elisa-mobile.fi,Elisa,https://www.elisa.fi/,first-party host
3023,inetia.pl,Inetia,https://inetia.pl/,first-party host
3024,as9105.com,RIPE NCC,https://www.ripe.net/,DNS
3025,mm.pl,CDN77,https://www.cdn77.com/,CDN
3026,prod-infinitum.com.mx,Prod Infinitum,https://www.infinitum.com.mx/,DNS
3027,gvt.net.br,GVT,https://www.vivo.com.br/,first-party host
3028,fido.ca,Fido,https://www.fido.ca/,"{'purpose': 'first-party host', 'description': 'The URL belongs to the Fido website, which is the first-party host for their own content and services.'}"
3029,euskaltel.es,Euskaltel,https://www.euskaltel.com/,"{'purpose': 'first-party host', 'description': 'Euskaltel website is hosted on this domain'}"
3030,freenet.com.ua,Freenet Group,https://www.freenet-group.de/,DNS
3031,elisa-laajakaista.fi,Elisa,https://www.elisa.fi/,DNS
3032,espeed.com.bn,eSpeed Technology Sdn Bhd,https://espeedtech.com.bn/,static server
3033,orange.pl,Orange Polska SA,http://www.orange.pl,{'purpose': 'first-party host'}
3034,vf.net.nz,Vodafone New Zealand,https://www.vodafone.co.nz/,DNS
3035,uk.net,DNSimple,https://dnsimple.com/,DNS
3036,skyware.pl,Skyware,https://skyware.pl/,static server
