,remote_hostname,company,company_website,result
2500,vonagenetworks.net,Vonage Networks,https://www.vonagenetworks.net/,DNS
2501,dgosvc.com,DGOC,https://www.dgoc.com/,marketing
2502,myshopapps.com,MyShopApps,https://www.myshopapps.com/,marketing
2503,logentries.com,Logentries,https://www.logentries.com/,analytics
2504,xiaoyi.com,Xiaomi,https://www.xiaomi.com/,CDN
2505,proofpoint.com,Proofpoint,https://www.proofpoint.com/,marketing
2506,desire2learn.com,Desire2Learn,https://www.d2l.com/,first-party host
2507,online-metrix.net,Online Metrix,https://www.online-metrix.net/,analytics
2508,ezoic.net,Ezoic,https://www.ezoic.com/,advertising
2509,dishtech.us,DISH Technologies,https://www.dishtech.com/,first-party host
2510,pearson.com,Pearson PLC,https://www.pearson.com/,first-party host
2511,eemanager.net,EE Manager,https://eemanager.net/,DNS
2512,rcncustomer.com,RCN,https://www.rcn.com/,first-party host
2513,ip-51-91-212.eu,,,
2514,wdc.com,Western Digital Corporation,https://www.westerndigital.com/,static server
2515,jumpdesktop.com,JumpDesktop,https://jumpdesktop.com/,remote desktop software
2516,ubianet.com,Ubiquiti Networks,https://www.ui.com/,CDN
2517,homeassurednow.com,Home Assured Now,https://www.homeassurednow.com/,marketing
2518,ip-192-99-160.net,CDN77,https://www.cdn77.com/,CDN
2519,teslamotors.com,Tesla Motors,https://www.tesla.com/,{'purpose': 'first-party host'}
2520,slacker.com,Slacker,https://www.slacker.com/,music streaming service
2521,slkimg.com,CDN,https://www.slkimg.com/,"The provided URL is a content delivery network (CDN) used to distribute images and other static content to web pages efficiently, reducing page loading time and improving website performance."
2522,spotxcdn.com,SpotX,https://www.spotx.tv/,CDN
2523,dvtps.com,DVT Premium Services Ltd,https://www.dvtps.com/,marketing
2524,b17g.net,Unknown,,Cannot determine the purpose of the provided URL
2525,foursquare.com,Foursquare,https://foursquare.com/,marketing
2526,mgid.com,MGID,https://www.mgid.com/,advertising
2527,businessinsider.com,Business Insider,https://www.businessinsider.com/,marketing
2528,canal-plus.com,Canal+,https://www.canalplus.com/,marketing
2529,canalplus-cdn.net,Canal+,https://www.canalplus.com/,CDN
2530,hispeed.ch,hispeed.ch,https://www.hispeed.ch/,DNS
2531,ono.com,Ono,https://www.ono.es/,static server
2532,jazztel.es,Jazztel,https://www.jazztel.es/,{'purpose': 'DNS'}
2533,bezeqint.net,Bezeq International,https://www.bezeqint.net/,DNS
2534,lynet.no,Lynet Internett AS,https://www.lynet.no/,DNS
2535,adslplus.ch,ADSLplus,https://www.adslplus.ch/,static server
2536,grafana.org,Grafana Labs,https://grafana.com/,analytics
2537,evwi.net,Evwi,https://evwi.net/,DNS
2538,jwpltx.com,JWP Inc.,https://www.jwplayer.com/,marketing
2539,c-wss.com,Akamai Technologies,https://www.akamai.com/,CDN
2540,c-ij.com,Canon,https://www.canon.com/,first-party host
2541,conductrics.com,Conductrics,https://conductrics.com/,marketing
2542,vtr.net,VTR,https://www.vtr.com/,DNS
2543,medium.com,Medium,https://medium.com,publishing platform
2544,squeezenetwork.com,Logitech,https://www.logitech.com/,CDN
2545,squeezecommunity.org,Squeeze Community,https://www.squeezecommunity.org/,"{'purpose': 'First-party host', 'description': 'The provided URL belongs to the Squeeze Community organization which is hosting their own website. Therefore, the purpose of this URL is to be a first-party host.'}"
2546,uci.edu,"University of California, Irvine",https://uci.edu/,first-party host
2547,switchnap.com,SwitchNAP,https://www.switchnap.com/,static server
2548,unpkg.com,Unpkg,https://unpkg.com/,CDN
2549,gotdns.ch,GotDNS,https://gotdns.ch/,DNS
2550,ripe.net,RIPE Network Coordination Centre,https://www.ripe.net/,DNS
2551,backplanedns.org,BackplaneDNS,https://backplanedns.org/,DNS
