,remote_hostname,company,company_website,result
1500,glasswire.com,GlassWire,https://www.glasswire.com/,marketing
1501,mb-internal.com,Unknown,,Cannot determine the purpose of the URL based on the domain alone.
1502,nos-avg.cz,AVG,https://www.avg.com/,antivirus software
1503,avira.com,Avira,https://www.avira.com/,First-party host
1504,upc.ie,UPC Ireland,https://www.upc.ie/,Static server
1505,fireoscaptiveportal.com,FireOS,https://developer.amazon.com/docs/fire-tv/fire-os-captive-portal.html,captive portal for Fire OS devices
1506,slack-edge.com,CDN,https://slack.com/,The provided URL is a Content Delivery Network (CDN) used by Slack to deliver their content efficiently to end-users worldwide.
1507,robinhood.com,Robinhood,https://robinhood.com/,trading and investment platform
1508,dpreview.com,DPReview,https://www.dpreview.com/,marketing
1509,whatsapp.com,WhatsApp,https://www.whatsapp.com/,first-party host
1510,sophosxl.net,Sophos,https://www.sophos.com/,DNS
1511,sophosupd.com,Sophos,https://www.sophos.com/,CDN
1512,inboxsdk.com,InboxSDK,https://www.inboxsdk.com/,marketing
1513,eff.org,Electronic Frontier Foundation,https://www.eff.org/,"{'purpose': 'advocacy and education', 'description': 'The Electronic Frontier Foundation (EFF) is an international non-profit organization that defends civil liberties in the digital world. EFF fights for free speech, privacy, and consumer rights online, as well as working to promote innovation and creativity in the digital realm.'}"
1514,mega.co.nz,Mega Limited,https://mega.nz/,cloud storage and file hosting
1515,arstechnica.com,Ars Technica,https://arstechnica.com/,technology news website
1516,packagecloud.io,Packagecloud,https://packagecloud.io/,CDN
1517,rkdms.com,RKD,https://rkdgroup.com/,marketing
1518,skimresources.com,Skimlinks,https://skimlinks.com/,marketing
1519,parsely.com,Parsely,https://www.parsely.com/,analytics
1520,servebom.com,ServeBom,https://servebom.com/,CDN
1521,narrativ.com,Narrativ,https://narrativ.com/,marketing
1522,cachefly.net,CDN provider,https://www.cachefly.com/,CDN
1523,admission.net,Admission.net,https://admission.net/,marketing
1524,hubitat.com,Hubitat,https://hubitat.com/,first-party host
1525,keybaseapi.com,Keybase Inc.,https://keybase.io/,CDN
1526,celtra.com,Celtra,https://www.celtra.com/,advertising
1527,nknlabs.io,CDN provider,https://nknlabs.io/,CDN
1528,name-servers.ch,DNS,https://www.name-servers.ch/,This is a DNS hosting service provider. It provides name servers for domain names registered with them or with other registrars. These servers translate domain names into IP addresses that computers use to identify each other on the internet.
1529,man---dns-main.city,City of Manchester,https://www.manchester.gov.uk/,DNS
1530,wanadoo.fr,Orange S.A.,https://www.orange.com/,DNS
1531,binaryedge.ninja,BinaryEdge,https://www.binaryedge.io/,DNS
1532,exposuremonitoring.in,Exposure Monitoring,https://exposuremonitoring.in/,tracking
1533,my3cx.fr,3CX Ltd.,https://www.3cx.com,first-party host
1534,netatmo.net,Netatmo,https://www.netatmo.com/,marketing
1535,openweathermap.org,OpenWeather,https://openweathermap.org/,weather API provider
1536,ampereinnotech.com,Ampere Innotech,https://ampereinnotech.com/,first-party host
1537,alipay.com,Alipay,https://intl.alipay.com/,payment service provider
1538,alibabadns.com,Alibaba Group Holding Limited,https://www.alibabagroup.com/,DNS
1539,alicdn.com,Alibaba Group,https://www.alibabagroup.com/en/global/home,CDN
1540,creativecdn.com,Creative CDN,https://www.creativecdn.com/,CDN
1541,smartadserver.com,Smart AdServer,https://smartadserver.com/,advertising
1542,alibaba.com,Alibaba,https://www.alibaba.com/,DNS
1543,gemius.pl,Gemius,https://www.gemius.com/,analytics
1544,useinsider.com,Useinsider,https://useinsider.com/,marketing
1545,entouch.net,EnTouch Controls,https://www.entouchcontrols.com/,marketing
1546,mysqueezebox.com,Logitech,https://www.logitech.com/,first-party host
1547,udemy.com,Udemy,https://www.udemy.com/,marketing
1548,amazonpmi.com,Amazon,https://www.amazon.com/,DNS
1549,canonical.com,Canonical Ltd,https://canonical.com,DNS
1550,sjtu.edu.cn,Shanghai Jiao Tong University,https://en.sjtu.edu.cn/,"{'purpose': 'first-party host', 'description': ""The provided URL belongs to Shanghai Jiao Tong University's official website.""}"
1551,myqnapcloud.com,"QNAP Systems, Inc.",https://www.qnap.com,first-party host
1552,wbroadband.net.au,Westnet,https://www.westnet.com.au/,DNS
1553,edis.at,EDIS GmbH,https://www.edis.at/,DNS
1554,vidazoo.com,Vidazoo,https://www.vidazoo.com/,advertising
1555,smile.io,Smile.io,https://smile.io/,marketing
1556,adguard.com,AdGuard,https://adguard.com/,advertising
1557,inspectlet.com,Inspectlet,https://www.inspectlet.com/,analytics
1558,disconnect.me,Disconnect,https://disconnect.me/,marketing
1559,hosts-file.net,hosts-file.net,http://hosts-file.net/,DNS
1560,waqi.info,World Air Quality Index Project,https://waqi.info/,analytics
1561,pollen.com,Pollen.com,https://www.pollen.com/,analytics
1562,mtdd.tk,Unknown,,DNS
1563,nwsvr2.com,Unknown,,"It is not possible to determine the purpose of the provided URL, as it could be used for various purposes and can belong to any company or organization."
1564,amazon.it,Amazon,https://www.amazon.com/,CDN
1565,wetransfer.net,WeTransfer,https://wetransfer.com/,CDN
1566,adhigh.net,AdHigh,https://adhigh.net/,advertising
1567,ebayrtm.com,eBay,https://www.ebay.com/,marketing
1568,systemcdn.net,SystemCDN,https://www.systemcdn.net/,CDN
1569,streamguys1.com,StreamGuys,https://www.streamguys.com/,CDN
1570,rlje.net,RLJ Entertainment,https://www.rljentertainment.com/,CDN
1571,ccleaner.com,Piriform,https://www.piriform.com/,marketing
1572,kanopy.com,Kanopy,https://www.kanopy.com/,streaming service for educational institutions and public libraries
1573,tubi.io,"Tubi, Inc.",https://tubi.tv/,advertising
1574,hsforms.net,HubSpot,https://www.hubspot.com/,marketing
1575,stackoverflow.com,Stack Overflow,https://stackoverflow.com/,Q&A platform for programmers to ask and answer technical questions
1576,hsforms.com,HubSpot,https://www.hubspot.com/,marketing
