,remote_hostname,company,company_website,result
2000,as43234.net,Routernet Limited,https://www.routernet.co.uk/,DNS
2001,cmds-tachyon.com,CMD Solutions,https://cmdsolutions.com/,It is not possible to determine the purpose of the domain cmds-tachyon.com without further information.
2002,usabilla.com,Usabilla,https://www.usabilla.com/,analytics
2003,truste-svc.net,TRUSTe,https://www.trustarc.com/,tracking
2004,lametric.com,LaMetric,https://lametric.com/,CDN
2005,cquotient.com,CQuotient,https://cquotient.com/,marketing
2006,rakuten.com,Rakuten,https://www.rakuten.com/,e-commerce platform
2007,oath.cloud,Oath,https://www.oath.com/,Static Server
2008,media6degrees.com,media6degrees,https://www.media6degrees.com/,marketing
2009,inside-graph.com,Inside Graph,https://inside-graph.com/,It is not possible to determine the purpose of the domain based solely on the company's website.
2010,bitwarden.com,Bitwarden,https://bitwarden.com/,Password Manager
2011,sweettooth.io,Sweet Tooth,https://www.sweettoothrewards.com/,loyalty program for ecommerce websites
2012,auvik.com,Auvik,https://www.auvik.com/,network monitoring and management
2013,leaseweb.com,Leaseweb,leaseweb.com,CDN and hosting provider
2014,wo-cloud.com,WO Cloud,https://wo-cloud.com/,CDN
2015,youborafds01.com,Unknown,,It is not possible to determine the purpose of the domain as it appears to be invalid or non-existent.
2016,ntp.org.cn,China Standard Time Service Center,http://www.ntsc.ac.cn/,Network Time Protocol (NTP) Server
2017,tableau.com,Tableau,https://www.tableau.com/,Data visualization and business intelligence software
2018,telefonica.net,Telefónica,https://www.telefonica.com/,DNS
2019,abtasty.com,AB Tasty,https://www.abtasty.com/,A/B testing and personalization platform
2020,videoplaza.tv,Videoplaza,https://www.videoplaza.com/,advertising
2021,media-lab.ai,Media Lab AI,https://www.media-lab.ai/,It is not possible to determine the purpose of this domain without further information.
2022,emisiondof6.com,emisiondof6,emisiondof6.com,It is not possible to determine the purpose of the domain as there is no website or content available on the domain.
2023,telefonica.com,Telefónica,https://www.telefonica.com/,DNS
2024,dof6.com,Unknown,,Unknown
2025,lifx.com,LIFX,https://www.lifx.com/,"{'purpose': 'smart lighting technology', 'category': 'IoT'}"
2026,lifx.co,LIFX,https://www.lifx.com/,This domain belongs to the company LIFX which provides smart LED lighting solutions. The purpose of this domain is for marketing and sales of their products.
2027,114dns.com,114DNS,https://114dns.com/,DNS
2028,snssdk.com,ByteDance,www.bytedance.com,"This domain is used for serving content and data related to the various products and services offered by ByteDance, including but not limited to TikTok, Douyin, TopBuzz, and Helo."
2029,pstatp.com,Pstatp,https://www.pstatp.com/,"It is not possible to determine the purpose of the domain without further information or investigation, as the website is not currently accessible."
2030,cloudlinks.cn,Cloud Links Technology,https://www.cloudlinks.cn/,"This domain belongs to the company Cloud Links Technology, and it appears to offer cloud computing and other IT services. However, without further information, it is difficult to determine the exact purpose of the domain."
2031,alidns.com,Alibaba Cloud,https://www.alibabacloud.com/,DNS management and hosting service
2032,jivox.com,Jivox,https://www.jivox.com/,marketing
2033,worxlandroid.com,Worx,https://www.worx.com/,"Website for Worx Landroid, a brand of robotic lawn mowers produced by Worx."
2034,m.me,Facebook,https://www.facebook.com,Messaging service used by Facebook to communicate with users through their Facebook pages.
2035,messenger.com,Facebook,https://www.facebook.com/,Messaging platform
2036,youtu.be,YouTube,https://www.youtube.com/,Static Server
2037,fb.gg,Facebook,https://www.facebook.com/,Gaming domain for Facebook to host its gaming content and attract gamers to its platform.
2038,withings.net,Withings,https://www.withings.com/,"tracking, analytics"
2039,answerscloud.com,Answers Corporation,www.answers.com,Q&A website providing information and solutions to various queries.
2040,dropboxusercontent.com,Dropbox,https://www.dropbox.com,CDN
2041,luminati.io,Luminati,https://luminati.io/,"Proxy network provider for web scraping, ad verification, brand protection, and other applications."
2042,luminatinet.com,Luminati Networks,https://luminati.io/,Proxy and Residential IP Network
2043,bfmio.com,BFMIO,https://bfmio.com/,Unclear
2044,hola.org,Hola Networks Ltd.,https://hola.org/,VPN and browsing acceleration service
2045,lum-superproxy.io,Luminati,https://luminati.io/,proxy server
2046,axs.com,AXS,https://www.axs.com/,ticketing
2047,123freecell.com,123 Free Cell,123freecell.com,Gaming website
2048,ignorelist.com,ignorelist,https://www.ignorelist.com/,It is not possible to determine the purpose of the domain with the information provided.
2049,clmbtech.com,CLMBTech,https://clmbtech.com/,It is not possible to determine the purpose of the domain without further information or accessing the website.
2050,adgear.com,AdGear,https://adgear.com/,advertising
2051,webrootcloudav.com,Webroot,https://www.webroot.com/,Antivirus and cybersecurity provider
2052,powerbi.com,Microsoft,https://www.microsoft.com/,Business Intelligence and Data Visualization Platform
2053,sssnet.com,SSSNet,https://www.sssnet.com/,It is not possible to determine the purpose of the domain just based on the company name and website.
2054,beam.pro,Beam,https://beam.pro/,Live streaming platform
2055,audioeye.com,AudioEye,https://www.audioeye.com/,Accessibility Solutions
2056,highwebmedia.com,HighWebMedia,https://www.highwebmedia.com/,It is unclear what the purpose of the domain is without additional information or research.
2057,pub-tmaws.io,Akamai Technologies,https://www.akamai.com/,CDN
2058,safebee.com,SafeBee,https://www.safebee.com/,"The purpose of safebee.com is to provide information and advice on home safety, personal safety, and cybersecurity for individuals and families."
2059,basis.net,BASIS International Ltd.,https://www.basis.com/,Static Server
2060,salecycle.com,SaleCycle,https://www.salecycle.com/,marketing
2061,dzcdn.net,DZS Inc.,https://www.dzsi.com/,CDN (Content Delivery Network)
2062,2i3.net,2i3.net,https://2i3.net/,DNS
2063,dellsupportcenter.com,Dell,https://www.dell.com/,Support Center
2064,amcrestcloud.com,Amcrest,https://amcrest.com/,Cloud storage and remote access service for Amcrest security camera systems.
2065,amcrestview.com,Amcrest,https://amcrest.com/,Remote viewing and control of Amcrest security cameras
2066,amcrestsecurity.com,Amcrest,https://amcrest.com/,Security cameras and other related security products.
2067,usbla.net,Unknown,,Cannot determine the purpose of the domain as there is no information available about the company or its website.
2068,arin.net,American Registry for Internet Numbers (ARIN),https://www.arin.net/,DNS
2069,in-addr-servers.arpa,Internet Engineering Task Force (IETF),https://www.ietf.org/,DNS Reverse Lookup for IPv4 and IPv6 Addresses
2070,idrive.com,IDrive Inc.,https://www.idrive.com/,cloud backup and storage service
2071,ibackup.com,iBackup,https://www.ibackup.com/,Backup and data recovery solutions
2072,leanstream-hq.com,LeanStream,leanstream-hq.com,It is not possible to determine the purpose of the domain from the website alone.
2073,ip-api.com,IP-API.com,https://ip-api.com/,DNS
2074,edgecastdns.net,EdgeCast,https://www.verizondigitalmedia.com/platform/edgecast-cdn/,DNS
2075,readdle.com,Readdle,https://readdle.com/,"It appears that Readdle's website is mainly used for marketing and advertising their software products, such as email clients and productivity apps, rather than serving as a tracking, analytics, CDN, static server, or DNS provider."
2076,obihai.com,Obihai,https://www.obihai.com/,"It appears that the website is primarily used for marketing and support purposes for their Obi devices (VoIP adapters, phones, gateways). It is also possible that they use analytics to track website traffic."
2077,obitalk.com,Obihai Technology,https://www.obitalk.com/,DNS
2078,136.in-addr.arpa,Internet Assigned Numbers Authority (IANA),https://www.iana.org/,DNS
2079,mycingular.net,AT&T Mobility LLC,https://www.att.com/wireless/,DNS
2080,ericashome.com,Erica's Home,ericashome.com,It is not possible to determine the purpose of the domain without further information or access to the website.
2081,premiumize.me,Premiumize.me,https://www.premiumize.me/,CDN
2082,krypt.com,Krypt,https://www.krypt.com/,It is not possible to determine the purpose of this domain without further information.
2083,nzbgeek.info,NZBGeek,https://nzbgeek.info/,Usenet indexing and community
2084,vesync.com,VeSync,https://www.vesync.com/,"It is difficult to determine the exact purpose of vesync.com without further information, as the website appears to offer a range of smart home products and services. However, based on the website's structure and functionality, it is likely that the domain is used for e-commerce and device management purposes."
2085,ngxcld.com,NGINX Inc.,https://www.nginx.com/,CDN (Content Delivery Network)
2086,myhomescreen.tv,My Home Screen,https://myhomescreen.tv/,"It is difficult to determine the purpose of this domain without additional information. It appears to be related to a product or service offered by My Home Screen, but without further context it is unclear if it serves a specific technology purpose such as tracking, marketing, advertising, analytics, CDN, static server, or DNS."
2087,getyourguide.com,GetYourGuide,https://www.getyourguide.com/,travel
2088,doub.ly,doub.ly,https://doub.ly/,{'purpose': 'URL shortening service'}
2089,optonline.net,Optimum Online,https://www.optimum.net/,ISP
2090,readcube.com,ReadCube,https://www.readcube.com/,"The purpose of the domain is to provide a digital platform for researchers to discover, read, and manage scientific papers and literature. It also offers analytics and insights to publishers and authors to help them understand the impact of their research."
2091,nrk.no,NRK,https://www.nrk.no/,"['Media content delivery', 'News', 'Entertainment', 'Live Streaming', 'Analytics']"
2092,accedo.tv,Accedo,https://www.accedo.tv/,Video streaming and user experience solutions provider
2093,tns-cs.net,TNS Global,https://www.tnsglobal.com/,It is not possible to determine the purpose of the domain tns-cs.net as it could have multiple uses and there is no website associated with it.
2094,zoominternet.net,Zoom Internet,https://www.zoominternet.net/,DNS
2095,appboy-images.com,Appboy,https://www.appboy.com,CDN
2096,ign.com,IGN,https://www.ign.com/,"['gaming', 'entertainment', 'media']"
2097,twitchsvc.net,Twitch,https://www.twitch.tv/,CDN
2098,maas.global,MAAS Global,https://maas.global/,It is unclear what the purpose of the domain is without further information or investigation.
2099,influxdata.com,InfluxData,https://www.influxdata.com/,"The purpose of the domain is to provide information and resources about the company's time series data platform and associated products, including documentation, downloads, community resources, and support."
2100,sensibo.com,Sensibo,https://sensibo.com/,Smart home devices management and automation
2101,untappd.com,Untappd,https://untappd.com/,Social network for beer enthusiasts
2102,dedicatedpanel.com,DedicatedPanel,https://www.dedicatedpanel.com,"This appears to be a website offering dedicated server hosting solutions and may also offer related services such as domain registration and website security. It is not possible to determine any specific purposes such as tracking, marketing, advertising, analytics, CDN, static server, or DNS from the given domain alone."
2103,swypeconnect.com,SwypeConnect,https://www.swypeconnect.com,It is not possible to determine the purpose of the domain without further information or investigation.
2104,yetwp.com,YetWP,https://yetwp.com/,"The purpose of the domain yetwp.com is not clear from its website. It seems to be a website design and development company. Without further information, it is not possible to determine the specific purpose of the domain."
2105,smartnews.com,SmartNews,https://www.smartnews.com/en/,News Aggregator
2106,moviesanywhere.com,Movies Anywhere,https://moviesanywhere.com/,Content delivery
2107,quickconnect.cn,Quickconnect,https://www.quickconnect.cn/,It is not possible to determine the purpose of the domain without further information.
2108,tenjin.io,Tenjin,https://www.tenjin.io/,analytics
2109,com.ru,Unknown,,It is not possible to identify the purpose of com.ru domain without additional information.
2110,kpn.net,KPN,https://www.kpn.com/,DNS
2111,nstorage.org,Nstorage.org,https://nstorage.org/,Unable to determine the purpose of the domain from the information provided.
2112,caiway.nl,Caiway,https://www.caiway.nl/,DNS
2113,tequilaboomboom.club,Unknown,Unknown,It is unclear what the purpose of this domain is without further information. The name suggests it may be related to a nightclub or drinking establishment.
2114,edolphin.site,Unknown,,Insufficient information available to determine the purpose of the domain.
2115,icn.ua,ICN,https://icn.ua/,DNS
2116,mts-chita.ru,MTS,https://www.mts.ru/,DNS
2117,telmtproto.club,Unknown,,It is not possible to determine the purpose of this domain based solely on the domain name. Additional information is needed.
2118,wellhosted.ch,WellHosted.ch,https://wellhosted.ch/,"{'purpose': 'Static Server', 'description': ""WellHosted.ch appears to provide static web hosting services, which means that they host and serve files that don't require server-side processing (such as PHP). This can include files like images, HTML, CSS, and JavaScript. ""}"
2119,aspadmin.net,ASPAdmin,https://www.aspadmin.net/,It is not clear from the domain name what the purpose of the company is or what type of service it provides. Further investigation would be required to determine its purpose.
2120,steadfastdns.net,Steadfast DNS,https://steadfastdns.net/,DNS
2121,research.com,Research.com,https://www.research.com,It is unclear what the purpose of the domain is based solely on the name. Further investigation is needed to determine the specific use case.
2122,group-ib.com,Group-IB,group-ib.com,"The website appears to be the company's primary website, likely used for marketing, advertising, and providing information about their products and services related to cybersecurity, threat intelligence, and fraud prevention."
2123,warezwaldo.org,Unknown,,It is not possible to determine the purpose of this domain as there is no information available about the company or website associated with it.
2124,ip-54-36-110.eu,OVH Hosting,https://www.ovh.com,static server
2125,lazerpenguin.com,Lazerpenguin,lazerpenguin.com,Unable to determine the purpose of the domain as it appears to be inactive or parked.
2126,ftp.sh,Unknown,,FTP server
2127,torrentapi.org,torrentapi.org,https://torrentapi.org/,Torrent search engine
2128,eztv.io,EZTV,https://eztv.io/,Torrent site for sharing TV shows
2129,eztv.ag,EZTV,eztv.ag,Torrent distribution website
2130,limetorrents.info,LimeTorrents,limetorrents.info,Torrent tracker
2131,zooqle.com,Zooqle,https://zooqle.com/,Torrent search engine
2132,thepiratebay.org,The Pirate Bay,thepiratebay.org,File sharing and piracy
2133,hypixel.net,Hypixel Studios,https://hypixelstudios.com/,Gaming server
2134,syncthing.net,Syncthing,https://syncthing.net/,"File synchronization tool for secure, peer-to-peer file sharing across multiple devices and platforms."
2135,avistaz.to,AvistaZ,https://avistaz.to,The purpose of the domain is to provide a private tracker for Asian movies and TV shows.
2136,athom.com,Athom,https://www.athom.com,"It appears that Athom uses this domain for their main website, which serves as a platform for managing smart home devices and automating routines. The domain may also be used for tracking user behavior and gathering analytics data."
2137,ip-192-99-14.net,OVH,https://www.ovh.com/,Static server
2138,clipperoint.com,Clipper Ointment,https://www.clipperoint.com/,It is not possible to determine the purpose of the domain without further information or access to the website's backend.
2139,t-ipconnect.de,T-Systems International GmbH,https://www.t-systems.com/,DNS
2140,privacy-center.org,Privacy Center,https://privacy-center.org,privacy and data protection services
2141,verisign.com,Verisign,www.verisign.com,DNS
2142,gotomeeting.com,GoToMeeting,https://www.gotomeeting.com/,Video conferencing and online meetings platform
2143,expertcity.com,Expertcity,https://www.expertcity.com/,It is not possible to determine the purpose of the domain with the information provided.
2144,symcd.com,Symantec Corporation,https://www.symantec.com/,CDN
2145,foxitsoftware.com,Foxit Software,https://www.foxitsoftware.com/,PDF software and solutions
2146,corusappservices.com,Corus App Services,https://corusappservices.com/,It is not possible to determine the purpose of this domain without further information or analysis.
2147,globaltv.com,Global TV,https://www.globaltv.com/,video streaming platform
2148,ddns3-instar.de,INSTAR,https://www.instar.com/,DNS
2149,xnet.ro,Xnet,https://xnet.ro/,DNS
2150,rovicorp.com,Rovi Corporation,https://www.rovicorp.com/,"It appears that Rovi Corporation is a technology company that provides solutions for entertainment discovery and management. Without more information, I cannot determine a specific purpose for the domain rovicorp.com, but it is possible that it is used for hosting various services or information related to their products."
2151,airbnb.com,Airbnb,airbnb.com,Online marketplace and hospitality service for people to lease or rent short-term lodging.
2152,privacymanager.io,PrivacyManager,https://www.privacymanager.io/,"The domain name suggests that the company provides services related to privacy management, which may include features such as consent management, data subject access request management, data mapping and more. Without further information, it is difficult to determine the exact purpose of their domain."
2153,umbrella.com,Umbrella,umbrella.com,DNS
2154,assoc-amazon.com,Amazon,https://www.amazon.com/,CDN
2155,forgesvc.net,ForgeRock,https://www.forgerock.com/,Identity and Access Management (IAM) Platform
2156,craigslist.org,Craigslist,https://www.craigslist.org,"{'purpose': 'Online classifieds', 'category': 'Marketplace'}"
2157,linksys.com,Linksys,linksys.com,DNS
2158,klaviyo.com,Klaviyo,https://www.klaviyo.com/,marketing
2159,byteoversea.net,Byte Oversea,https://byteoversea.net/,It is not possible to determine the purpose of the domain without further information.
2160,trendmicro.com,Trend Micro,https://www.trendmicro.com,Antivirus and internet security software provider
2161,ryanair.com,Ryanair,https://www.ryanair.com/,"['Airline Ticket Booking', 'Travel Services', 'Online Shopping']"
2162,pi-charter.net,Pi Charter,https://pi-charter.net,"It is not possible to determine the purpose of the domain solely based on its name and website. Additional information such as network traffic, server logs, and DNS records would be required to accurately identify the purpose of the domain."
2163,irdeto.com,Irdeto,https://www.irdeto.com/,"Irdeto provides digital platform security solutions for various industries, including media & entertainment, automotive, and IoT. The purpose of their domain is likely to provide information about their products and services, as well as to facilitate communication and support for their clients."
2164,dropboxstatic.com,Dropbox,https://www.dropbox.com/,static server
2165,cdnjquery.com,CDNjQuery,https://www.cdnjquery.com/,CDN
2166,bamlabs.com,BAMLabs,https://www.bamlabs.com/,It is not possible to determine the purpose of this domain without further information or analysis.
2167,aptible.in,Aptible,https://www.aptible.com/,"It is a domain belonging to Aptible, a platform that enables developers to build, deploy, and manage compliant apps and databases. The purpose of this domain is not clear without additional context."
2168,lankadeepa.lk,Lankadeepa,https://www.lankadeepa.lk/,news website
2169,opera.software,Opera Software,https://www.opera.com/,"Opera.software is a domain owned by Opera Software that serves as a redirect to the main website of the company. It is not associated with any specific purpose such as tracking, marketing, advertising, analytics, CDN or DNS."
2170,dmxleo.com,DMXLEO,https://www.dmxleo.com/,It is not possible to determine the purpose of dmlexo.com without further information.
2171,bmo.com,BMO Financial Group,https://www.bmo.com/,static server
2172,livesegmentservice.com,LiveSegmentService,https://www.livesegmentservice.com/,It is not possible to determine the purpose of the domain without more information.
2173,actcorp.in,ACT Fibernet,https://www.actcorp.in/,Internet Service Provider
2174,telesp.net.br,Telesp,https://www.telefonica.com.br/,DNS
2175,wi-power.com,Wi-Power,www.wi-power.com,It is not possible to determine the purpose of the domain without further information or analysis.
2176,megalinkcorp.com.br,Megalink,megalinkcorp.com.br,It's unclear what the purpose of the domain is without further information or analysis.
2177,itans.com.br,ITANS,https://itans.com.br/,It is not possible to determine the purpose of the domain without further information.
2178,etapanet.net,ETAPE Net,https://www.etapanet.net/,DNS
2179,imsbiz.com,IMS Business Solutions,https://www.imsbiz.com/,It is not possible to determine the purpose of the domain without further information.
2180,maisnet.srv.br,MaisNet,https://www.maisnet.srv.br/,DNS
2181,nastech.bg,Nastech Ltd.,https://www.nastech.bg/,It is not possible to determine the purpose of the domain based solely on the domain name. Additional information is required.
2182,dg-w.de,DGW GmbH,https://www.dg-w.de/,"This is the website of DGW GmbH, a German company providing IT solutions and services for businesses. Without further information, it is not possible to determine the specific purpose of the domain."
2183,cecollect.com,CE Collection,cecollect.com,"It is not possible to determine the purpose of the domain solely based on its name. Without further information, it is impossible to determine if the domain is used for tracking, marketing, advertising, analytics, CDN, static server or DNS."
2184,datapacket.com,DataPacket,https://www.datapacket.com/,CDN
2185,epsonconnect.com,Epson,https://epson.com/,Remote printing and scanning services
2186,playfabapi.com,PlayFab,https://playfab.com/,"API for backend services for games including player data management, analytics, player authentication and payment processing."
2187,inq.com,INQ,inq.com,"It appears to be the website of the company INQ. However, without further information, it is not possible to determine the specific purpose of the domain."
2188,schoolwires.com,Schoolwires,https://www.schoolwires.com/,CMS and website hosting provider for K-12 schools and districts
2189,userzoom.com,UserZoom,https://www.userzoom.com/,User experience research and testing platform
2190,ups.com,UPS,https://www.ups.com/,Shipping and logistics services
2191,myzmodo.com,Zmodo,https://www.zmodo.com/,security cameras and smart home devices
2192,imgbox.com,imgbox,imgbox.com,image hosting and sharing platform
2193,bilsyndication.com,Bil Syndication,https://www.bilsyndication.com/,Marketing
2194,udmserve.net,UDMserve,https://www.udmserve.net/,"It is difficult to determine the specific purpose of this domain without additional information. However, based on the name of the company, it is possible that the domain is related to serving ads or tracking user data for advertising purposes."
2195,histats.com,Histats,https://www.histats.com/,analytics
2196,adform.net,Adform,https://www.adform.com/,marketing
2197,dca0.com,DCA0,https://dca0.com/,Unable to determine the purpose of the domain
2198,lqm.io,LQM,https://lqm.io/,It is not possible to determine the exact purpose of this domain without further information or investigation.
2199,ttnet.com.tr,TTNET A.S.,https://www.ttnet.com.tr/,Internet Service Provider
2200,spd-mgts.ru,SPD-MGTS,spd-mgts.ru,It is not possible to determine the purpose of the domain without further information or access to the website.
2201,serverprofi24.com,Serverprofi24,https://www.serverprofi24.com/,It is not possible to determine the purpose of the domain without further information or access to its content.
2202,xkcd.com,xkcd,https://xkcd.com/,comic
2203,perfectmarket.com,Perfect Market,https://www.perfectmarket.com/,marketing
2204,opecloud.com,Opecloud,https://www.opecloud.com/,"It is difficult to determine the specific purpose of this domain without further information. Based on the company name and website, they seem to offer cloud-based solutions and services. However, it is unclear whether they offer any specific services related to tracking, marketing, advertising, analytics, CDN, static server, or DNS."
2205,pppoe.ca,pppoe.ca,https://www.pppoe.ca/,It is not possible to determine the specific purpose of this domain without further information.
2206,amazon.com.mx,Amazon,amazon.com.mx,"{'purpose': ['e-commerce', 'online retail'], 'services': ['cloud computing', 'digital streaming', 'artificial intelligence'], 'CDN': 'Amazon CloudFront', 'DNS': 'Amazon Route 53', 'analytics': 'Amazon Web Services Analytics', 'marketing': 'Amazon Advertising'}"
2207,usgs.gov,USGS (United States Geological Survey),https://www.usgs.gov/,"The domain usgs.gov is primarily used for providing scientific information related to natural hazards, water, geology, and biology. The website serves as a portal for accessing various earth science data, maps, publications, and research activities conducted by USGS."
2208,amazon.com.br,Amazon,amazon.com,e-commerce
2209,mopidy.com,Mopidy,https://mopidy.com/,Music streaming and management software
2210,squarespace.com,Squarespace,https://www.squarespace.com/,CMS and website hosting provider
2211,me.me,me.me,https://me.me/,"The purpose of the domain is to provide a platform for users to create and share memes, which can be categorized based on different topics."
2212,herokudns.com,Heroku,https://www.heroku.com/,DNS
2213,akadns6.net,Akamai Technologies,https://www.akamai.com/,DNS
2214,elliemae.io,Ellie Mae,https://www.elliemae.com/,Software and services for the mortgage industry
2215,alarm.com,Alarm.com,https://www.alarm.com/,smart home security and automation services provider
2216,devicetask.com,DeviceTask,https://devicetask.com/,Tracking and Management
2217,mega.nz,Mega Limited,https://mega.nz/,file storage and sharing
2218,openload.co,Openload,https://openload.co/,File hosting and sharing service
2219,titlovi.com,Titlovi.com,https://www.titlovi.com/,Subtitles download and sharing platform
2220,xiti.com,AT Internet,https://www.atinternet.com/,analytics
2221,cellular.de,cellular.de,https://www.cellular.de/,"It seems to be a website of a telecommunications company providing cellular network services and devices. The purpose of the domain is to offer products and services related to mobile communication such as mobile phones, tablets, plans, contracts, and accessories."
2222,shawcable.net,Shaw Communications Inc.,https://www.shaw.ca/,DNS
2223,alphacdn.net,AlphaCDN,https://www.alphacdn.net/,CDN
2224,hik-connect.com,Hikvision,https://www.hikvision.com/,"tracking, video surveillance, and security services"
2225,ezvizlife.com,EZVIZ,www.ezvizlife.com,Surveillance cameras and home security solutions
2226,zdbb.net,,zdbb.net,Unable to determine the purpose of the domain as there is no content available on the website.
2227,dc-1.net,DC1.Net,https://dc-1.net/,"{'purpose': 'It is unclear from the domain name what the specific purpose of the website is. Further investigation is needed to determine the purpose of the domain.', 'category': 'Unknown'}"
2228,inner-active.mobi,Inneractive,https://www.inner-active.com/,Mobile advertising platform
2229,swiftkey.com,SwiftKey,www.swiftkey.com,Keyboard App
2230,adnxs.net,AppNexus,https://www.appnexus.com/,advertising
2231,fastlylb.net,Fastly,https://www.fastly.com/,CDN
2232,spiegel.de,Spiegel Online,https://www.spiegel.de/,"['News and media publishing', 'Journalism', 'Content delivery', 'CDN', 'Analytics']"
2233,cdn77.com,CDN77,cdn77.com,CDN (Content Delivery Network) service provider.
2234,discord.media,Discord,https://discord.com/,CDN
2235,discord.com,Discord,https://discord.com/,communication platform
2236,reson8.com,Reson8,https://reson8.com/,marketing
2237,leadpages.io,Leadpages,https://www.leadpages.net/,marketing
2238,lpages.co,Landing Pages,https://www.lpages.co/,Creating and managing landing pages for marketing campaigns
2239,vilynx.com,Vilynx,https://vilynx.com,The purpose of the domain is not clear from the website.
2240,makeuseof.com,MakeUseOf,https://www.makeuseof.com/,Technology and internet-related articles and guides
2241,xbox.com,Microsoft Corporation,https://www.microsoft.com/,Gaming and Entertainment
2242,hwcdn.net,Highwinds Network Group,https://www.stackpath.com/,CDN
2243,eeroup.com,Eeroup,eeroup.com,Cannot determine the purpose of the domain without further information
2244,e2ro.com,e2ro,https://www.e2ro.com/,Insufficient information available to determine the purpose of this domain.
2245,bwbx.io,Bloomberg,https://www.bloomberg.com/,CDN
2246,raiplay.it,RAI,www.rai.it,static server
2247,roksit.net,Roksit,https://roksit.net/,It is unclear from the provided domain name what the purpose of the website is. Further investigation is needed to determine the specific purpose of the domain.
2248,edigitalsurvey.com,eDigitalSurvey,https://edigitalsurvey.com/,This domain appears to be related to conducting online surveys or data collection activities.
2249,nibeuplink.com,Nibe,https://www.nibe.eu/,"IoT platform for remote monitoring and control of heating, ventilation, and air conditioning systems"
2250,chirpbooks.com,Chirp Books,https://www.chirpbooks.com/,"It appears to be a platform for selling and streaming audiobooks, so it likely serves as a static server for hosting and serving the audio files."
2251,control4.com,Control4,https://www.control4.com/,Home automation and smart home technology provider
