,remote_hostname,company,company_website,result
1500,glasswire.com,GlassWire,https://www.glasswire.com/,Network security and monitoring software
1501,mb-internal.com,MB Internal,mb-internal.com,It's not possible to determine the purpose of this domain without further information. The domain is not associated with any known companies or services that can provide clues to its purpose.
1502,nos-avg.cz,"AVG Technologies CZ, s.r.o.",https://www.avg.com/en-ww/homepage,Antivirus and internet security software provider
1503,avira.com,Avira,https://www.avira.com/,Antivirus and security software provider
1504,upc.ie,UPC,https://www.upc.ie/,{'purpose': 'Internet Service Provider'}
1505,fireoscaptiveportal.com,FireOS Captive Portal,fireoscaptiveportal.com,"The domain appears to be used for hosting a captive portal, which is a web page that is displayed to newly connected users before they are granted broader access to network resources. This suggests that FireOS Captive Portal provides a network access control solution to restrict access to a network until a user has completed some authentication or agreed to certain terms of use."
1506,slack-edge.com,"Slack Technologies, Inc.",https://slack.com/,CDN
1507,robinhood.com,Robinhood,https://www.robinhood.com/,trading platform
1508,dpreview.com,Digital Photography Review,https://www.dpreview.com/,"The purpose of the domain is to provide information, reviews, and news about digital cameras, lenses, and photography related products."
1509,whatsapp.com,WhatsApp,https://www.whatsapp.com/,Messaging and communication
1510,sophosxl.net,Sophos,https://www.sophos.com/,It is unclear what the purpose of the sophosxl.net domain is without further information.
1511,sophosupd.com,Sophos,https://www.sophos.com/,It is unclear what the purpose of the domain sophosupd.com is without additional information. It could be related to updates for Sophos software or some other purpose entirely.
1512,inboxsdk.com,InboxSDK,https://www.inboxsdk.com/,SDK for building integrations with email platforms like Gmail and Outlook
1513,eff.org,Electronic Frontier Foundation,https://www.eff.org/,"The domain belongs to Electronic Frontier Foundation (EFF) which is a non-profit organization that defends civil liberties in the digital world. The website provides information about digital rights, privacy, free speech, and other related topics. The purpose of the domain is to educate the public about the impact of technology on society and advocate for policies that protect civil liberties online."
1514,mega.co.nz,Mega Limited,https://mega.nz/,Cloud Storage and File Hosting
1515,arstechnica.com,Ars Technica,https://arstechnica.com/,"['Technology News', 'Product Reviews', 'Software', 'Hardware', 'Science', 'Policy', 'Video Game', 'Security', 'Apple', 'Google', 'Microsoft', 'Open Source', 'Business', 'Space', 'Policy', 'Cars', 'Gadgets']"
1516,packagecloud.io,packagecloud.io,https://packagecloud.io/,CDN
1517,rkdms.com,RKD Group,https://rkdgroup.com/,marketing
1518,skimresources.com,Skimlinks,https://skimlinks.com/,Marketing and advertising
1519,parsely.com,Parsely,https://www.parsely.com/,analytics
1520,servebom.com,ServeBom,https://servebom.com/,Unable to determine the purpose of the domain
1521,narrativ.com,Narrativ,https://narrativ.com,marketing
1522,cachefly.net,CacheFly,https://www.cachefly.com/,CDN
1523,admission.net,Admission,https://www.admission.net/,It is not possible to determine the purpose of the domain solely based on the domain name. Additional information is necessary.
1524,hubitat.com,"Hubitat, Inc.",https://hubitat.com/,IoT Smart Home Automation
1525,keybaseapi.com,Keybase,https://keybase.io/,security
1526,celtra.com,Celtra,https://www.celtra.com/,advertising
1527,nknlabs.io,NKN Labs,https://nknlabs.io/,It is not possible to determine the purpose of the domain nknlabs.io without additional context or information.
1528,name-servers.ch,Name-Servers.ch,https://www.name-servers.ch/,DNS
1529,man---dns-main.city,City Main DNS,https://dns-main.city,DNS
1530,wanadoo.fr,Wanadoo,https://www.wanadoo.fr/,DNS
1531,binaryedge.ninja,BinaryEdge,https://www.binaryedge.io/,The domain binaryedge.ninja does not seem to be associated with any specific purpose or service offered by BinaryEdge. It may be a personal or experimental domain used by someone within the company.
1532,exposuremonitoring.in,Exposure Monitoring Solutions Pvt. Ltd.,https://www.exposuremonitoring.in/,It is not possible to determine the purpose of the domain without further information.
1533,my3cx.fr,,my3cx.fr,DNS
1534,netatmo.net,Netatmo,https://www.netatmo.com/,IoT devices and services
1535,openweathermap.org,OpenWeatherMap,https://openweathermap.org/,Weather data and forecasting services
1536,ampereinnotech.com,Ampere Innotech,https://ampereinnotech.com,Cannot determine the purpose of the domain without further information.
1537,alipay.com,Alipay,https://www.alipay.com/,Online Payment and Financial Services Platform
1538,alibabadns.com,Alibaba Group Holding Limited,https://www.alibabagroup.com/en/global/home,DNS
1539,alicdn.com,Alibaba Cloud Computing Ltd.,https://www.alibabacloud.com/,CDN
1540,creativecdn.com,Creative CDN,https://www.creativecdn.com/,CDN
1541,smartadserver.com,Smart AdServer,https://smartadserver.com,Advertising
1542,alibaba.com,Alibaba Group,https://www.alibaba.com/,e-commerce platform for global wholesale trade
1543,gemius.pl,Gemius,https://www.gemius.com/,Analytics
1544,useinsider.com,Useinsider,useinsider.com,marketing
1545,entouch.net,EnTouch,https://entouch.net/,"This domain belongs to the official website of EnTouch, a company that provides facilities management, energy management, and smart building solutions. The website serves as a platform for EnTouch's customers to manage and monitor their buildings' energy usage and other facility-related operations."
1546,mysqueezebox.com,Logitech,https://www.logitech.com/,This domain is used to provide access to Logitech's Squeezebox music streaming services.
1547,udemy.com,Udemy,https://www.udemy.com/,{'purpose': 'Online Learning Platform'}
1548,amazonpmi.com,Amazon,https://www.amazon.com/,It is not possible to determine the purpose of the domain without further information as the domain name is not associated with a specific service or offering by Amazon.
1549,canonical.com,Canonical Ltd.,https://www.canonical.com/,DNS
1550,sjtu.edu.cn,Shanghai Jiao Tong University,https://en.sjtu.edu.cn/,DNS
1551,myqnapcloud.com,"QNAP Systems, Inc.",https://www.qnap.com/,DNS
1552,wbroadband.net.au,Westnet Broadband,www.westnet.com.au,Internet Service Provider
1553,edis.at,EDIS GmbH,https://www.edis.at/,DNS
1554,vidazoo.com,Vidazoo,https://www.vidazoo.com/,advertising
1555,smile.io,smile.io,https://smile.io/,loyalty and rewards program
1556,adguard.com,AdGuard,https://adguard.com/,"AdGuard is a software company that offers ad blocking solutions for web browsers, mobile devices, and network-level blocking. Their domain is likely used for DNS filtering and ad blocking services."
1557,inspectlet.com,Inspectlet,https://www.inspectlet.com/,tracking
1558,disconnect.me,Disconnect,https://disconnect.me/,tracking protection and VPN services
1559,hosts-file.net,hosts-file.net,http://hosts-file.net/,DNS
1560,waqi.info,World Air Quality Index Project,https://waqi.info/,air quality tracking and reporting
1561,pollen.com,Pollen,https://www.pollen.com/,"The purpose of the domain is to provide information about pollen count and allergy conditions in specific areas. It may use analytics to collect user data for improving the website's functionality and content. Additionally, it may use advertising and marketing techniques to promote relevant products and services related to pollen allergies."
1562,mtdd.tk,Unknown,,{'purpose': 'Unknown'}
1563,nwsvr2.com,Nwsvr2,https://nwsvr2.com/,It is not possible to determine the purpose of this domain without further information.
1564,amazon.it,Amazon,https://www.amazon.com/,e-commerce
1565,wetransfer.net,WeTransfer,https://wetransfer.net/,File transfer service
1566,adhigh.net,AdHigh,https://www.adhigh.net/,marketing
1567,ebayrtm.com,eBay,https://www.ebay.com/,Real-time bidding (RTB) platform for programmatic advertising
1568,systemcdn.net,SystemCDN,https://www.systemcdn.net/,CDN
1569,streamguys1.com,StreamGuys,https://www.streamguys.com/,CDN
1570,rlje.net,RLJ Entertainment,https://www.rljentertainment.com/,CDN
1571,ccleaner.com,CCleaner,https://www.ccleaner.com/,Utility software for Windows and Mac computers
1572,kanopy.com,Kanopy,https://www.kanopy.com/,Streaming service for educational and entertainment content
1573,tubi.io,"Tubi, Inc.",https://tubi.tv/,Video Streaming Platform
1574,hsforms.net,HubSpot,https://www.hubspot.com/,marketing
1575,stackoverflow.com,Stack Overflow,https://stackoverflow.com/,"{'purpose': {'Q&A platform': True, 'Community forum': True, 'Job board': True, 'Developer survey': True}, 'technologies_used': {'ASP.NET': True, 'C#': True, 'JavaScript': True, 'React': True, 'Redis': True, 'MySQL': True, 'Nginx': True}}"
1576,hsforms.com,HubSpot,https://www.hubspot.com/,Forms and landing page hosting service for marketing and lead generation purposes.
1577,exacttarget.com,ExactTarget,exacttarget.com,marketing
1578,returnpath.net,Return Path,https://returnpath.com/,Email deliverability and authentication services
1579,embedly.com,Embedly,https://www.embedly.com/,"Embedly provides a platform that makes it easy to display media content from URLs. It offers APIs and tools for embedding videos, images, social media posts, and other web content on websites and mobile apps. The service helps to enhance user experience and engagement by providing rich media content on demand. The purpose of the domain is to provide an embeddable media platform."
1580,aaxads.com,AAX,https://www.aax.media/,Advertising
1581,radarr.video,Radarr,https://radarr.video/,Movie tracking and management application
1582,paloaltonetworks.com,Palo Alto Networks,https://www.paloaltonetworks.com/,"This domain is the official website of Palo Alto Networks, a company that offers cybersecurity solutions to individuals, small and medium-sized businesses, and large enterprises. The domain serves as a marketing and informational platform for the company's products and services."
1583,utwente.nl,University of Twente,https://www.utwente.nl/,Static server and DNS
1584,ntl.com,NTL,ntl.com,"It appears that ntl.com is no longer in use and the domain is currently parked. Therefore, it is not possible to determine its original purpose."
1585,attribution.report,Attribution Report,https://attribution.report,The domain name suggests that the purpose of the website is to provide reports and analysis related to attribution. It is likely used for tracking user behavior and evaluating the effectiveness of digital marketing campaigns.
1586,pixsrvcs.com,Pixsrvcs,https://pixsrvcs.com,CDN
1587,taboola.com,Taboola,https://www.taboola.com/,Content recommendation and advertising platform
1588,guardianapis.com,The Guardian,https://www.theguardian.com/,API for accessing articles and other content from The Guardian
1589,moatpixel.com,MoatPixel,https://www.moatpixel.com/,marketing and advertising
1590,washingtonpost.com,The Washington Post,https://www.washingtonpost.com/,"{'purpose': ['news', 'media', 'journalism', 'opinion'], 'type': 'dynamic server', 'CDN': 'Fastly', 'analytics': 'Google Analytics', 'advertising': 'Google AdSense', 'marketing': 'Social media integration', 'DNS': 'Akamai'}"
1591,tagsrvcs.com,Tag Services LLC,https://www.tagsrvcs.com/,"marketing, analytics"
1592,browsiprod.com,Browsi,https://www.browsi.com/,Advertising
