,remote_hostname,company,company_website,result
800,fanart.tv,Fanart.tv,https://fanart.tv/,"Media content sharing platform for fans to upload and share custom artwork related to movies, TV shows, and music."
801,phicdn.net,Phi CDN,https://www.phicdn.net/,CDN
802,podnapisi.net,Podnapisi,https://www.podnapisi.net/,Subtitles hosting and sharing platform.
803,appcenter.ms,Microsoft Corporation,https://www.microsoft.com/,Mobile app distribution and management platform
804,mcafee.com,McAfee,www.mcafee.com,Security software provider and antivirus solutions
805,letsencrypt.org,Let's Encrypt,https://letsencrypt.org/,SSL/TLS certificates issuance and management
806,volutionwarness.site,Unknown,,It is not possible to determine the purpose of the domain without further information or context.
807,casalemedia.com,Casale Media,https://casalemedia.com/,Advertising
808,media.net,Media.net,https://www.media.net/,"['advertising', 'native advertising']"
809,telephony.goog,Google,https://www.google.com/,Telephony service provided by Google for voice communication and integration with Google Voice.
810,districtm.io,District M,https://districtm.io/,Advertising
811,sharethrough.com,Sharethrough,https://www.sharethrough.com/,marketing
812,paypalobjects.com,PayPal,https://www.paypal.com/,CDN
813,crwdcntrl.net,The Trade Desk,https://www.thetradedesk.com/,advertising
814,1rx.io,1Rx,https://1rx.io/,"It is unclear what the purpose of this domain is without more context or information. It could potentially be for tracking, analytics, or advertising purposes."
815,33across.com,33Across,https://33across.com/,advertising
816,clean.gg,CLEAN,clean.gg,It is not possible to determine the purpose of the domain without additional information.
817,smadex.com,Smadex,https://smadex.com/,"marketing, advertising"
818,slackb.com,SlackB,https://slackb.com,It is not possible to determine the purpose of the domain based solely on the domain name. Additional information is needed.
819,verizon.com,Verizon,verizon.com,"{'purpose': ['Internet Service Provider', 'Mobile Network Operator', 'Telecommunications', 'Media and Entertainment']}"
820,cdn77.org,CDN77,https://www.cdn77.com/,CDN
821,radar.io,Radar,https://radar.io,Tracking and Location-based Analytics
822,emb-api.com,EMB,https://emb-api.com/,API services
823,instabug.com,Instabug,https://instabug.com/,analytics
824,blinkreceipt.com,BlinkReceipt,https://www.blinkreceipt.com/,Receipt scanning and data extraction
825,marketingcloudapis.com,Salesforce,https://www.salesforce.com/,marketing and advertising
826,vzmessages.com,Verizon,https://www.verizon.com/,Messaging platform for Verizon customers
827,iotinspector.org,Princeton University,https://www.princeton.edu/,Security research project to analyze IoT device network traffic.
828,ab1n.net,AB1N,https://ab1n.net/,DNS
829,signalr.net,Microsoft,https://www.microsoft.com/,real-time web applications and communication platform using WebSockets or fallback techniques if the browser doesn't support WebSockets.
830,wunderground.com,Weather Underground,https://www.wunderground.com/,weather data and forecasting
831,akstat.io,Akamai Technologies,https://www.akamai.com/,CDN
832,sharepoint.com,Microsoft,https://www.microsoft.com,Collaboration and document management platform for businesses
833,inmobi.com,InMobi,https://inmobi.com/,"['marketing', 'advertising', 'analytics']"
834,applovin.com,AppLovin,https://www.applovin.com/,Marketing
835,aerserv.com,AerServ,https://aerserv.com/,advertising
836,safedk.com,SafeDK,https://www.safedk.com/,SDK management for mobile apps
837,inmobicdn.net,InMobi CDN,https://inmobi.com/,CDN - Content Delivery Network
838,zynga.com,Zynga,zynga.com,Gaming website
839,glympse.com,Glympse,https://glympse.com/,location sharing service
840,qnap.com,QNAP,https://www.qnap.com/,"[{'purpose': 'NAS devices and network storage solutions', 'description': 'QNAP provides a range of NAS (Network Attached Storage) devices and network storage solutions for businesses and individuals.'}]"
841,cbsi.com,CBS Interactive,https://www.cbsinteractive.com/,"{'purpose': ['Marketing', 'Advertising', 'Analytics', 'CDN', 'Static Server', 'DNS'], 'description': 'cbsi.com is used by CBS Interactive for various purposes including marketing, advertising, analytics, content delivery network (CDN), hosting static content and serving as a DNS server.'}"
842,bitmoji.com,Bitmoji,https://www.bitmoji.com/,A service for creating custom avatars and using them in messaging and social media applications.
843,cbsnews.com,CBS News,www.cbsnews.com,News and media
844,pubwise.io,PubWise.io,https://pubwise.io/,advertising
845,winehq.org,WineHQ,https://www.winehq.org/,"WineHQ is a website that provides information and resources for users of the Wine compatibility layer software. The purpose of the domain is to facilitate the use of Wine software on various operating systems such as Linux, macOS, and BSD. The website provides a platform for users to access and download the latest version of Wine, community support, and documentation."
846,tivo.com,TiVo,https://www.tivo.com/,"{'purpose': ['marketing', 'tracking'], 'type': ['CDN'], 'content_delivery': 'Akamai'}"
847,me.com,Apple Inc.,https://www.apple.com/,"personal website of Apple's CEO, Tim Cook"
848,hkserverworks.com,HKServerworks,https://hkserverworks.com/,"{'purpose': 'Static Server and CDN', 'description': 'HKServerworks provides static server and CDN services to host and distribute static content efficiently across multiple geographic locations.'}"
