,remote_hostname,company,company_website,result
1600,marketwatch.com,MarketWatch,https://www.marketwatch.com/,"['Financial news and stock market analysis', 'Investment information', 'Business journalism', 'Market data and research', 'Personal financial advice']"
1601,flexibits.com,Flexibits,flexibits.com,"The company's domain appears to be used for marketing and advertising purposes, as well as for providing information about their software products, including calendars and contacts management apps."
1602,1password.ca,1Password,https://1password.com/,DNS
1603,hover.com,Hover,https://hover.com/,DNS provider
1604,backblazeb2.com,Backblaze B2,https://www.backblaze.com/b2/,static server
1605,networking.apple,Apple Inc.,https://www.apple.com/,"{'purpose': 'DNS', 'description': ""networking.apple is used as the domain name server (DNS) for Apple's networking infrastructure.""}"
1606,page.link,Page,https://page.link,URL shortening service
1607,waipu.tv,waipu.tv,https://www.waipu.tv/,streaming television service
1608,bitmovin.com,Bitmovin,https://bitmovin.com,"CDN, video encoding and player technology provider"
1609,wpstr.tv,WPSTR Media LLC,https://wpstr.tv/,Video streaming service
1610,split.io,Split,https://www.split.io/,split.io is a feature flagging platform that allows developers to release new features to their software products in a controlled and safe way. It is used for development and testing purposes.
1611,sfr.net,SFR,www.sfr.fr,DNS
1612,dal.ca,Dalhousie University,https://www.dal.ca/,DNS
1613,dotsrc.org,dotsrc.org,https://dotsrc.org,DNS
1614,wearetriple.com,We Are Triple,https://wearetriple.com/,"As a digital agency, We Are Triple's website serves as an informational and promotional platform to showcase their services and portfolio to potential clients."
1615,nluug.nl,NLUUG,https://www.nluug.nl/,DNS
1616,subscene.com,Subscene,https://subscene.com/,Subtitle sharing platform
1617,byteoversea.com,ByteOversea,https://byteoversea.com/,"It is not clear from the provided domain whether ByteOversea operates any specific service. The domain appears to be a website for the company itself, which may offer various services or products. Further investigation is necessary to determine the purpose of the domain."
1618,gotinder.com,Tinder,https://www.gotinder.com/,Dating application
1619,kxcdn.com,KeyCDN,https://www.keycdn.com/,CDN
1620,hpeprint.com,HP Inc.,https://www.hp.com/,"Printing service domain, possibly used for providing remote printing services to HP printers compatible with HP ePrint."
1621,dognzb.cr,dognzb.cr,https://dognzb.cr/,"It is a private Usenet indexer for NZB files used for downloading content such as movies, TV shows, and software."
1622,here.com,HERE Technologies,https://www.here.com/,"HERE is a location data and technology platform company that provides mapping and location-based services to businesses and governments. The purpose of the here.com domain is to serve as the main website for the company, providing information about their products and services to potential customers and partners."
1623,breezein.net,BreezeIn,http://www.breezein.net/,It is not possible to determine the purpose of the domain with certainty based solely on the domain name.
1624,bahnhof.se,Bahnhof,https://www.bahnhof.net/,"{'purpose': 'static server', 'description': ""Bahnhof.se is a static website server used for hosting Bahnhof's website content""}"
1625,dbankcdn.com,DBankCDN,https://www.dbankcdn.com/,CDN (Content Delivery Network)
1626,adikteev.com,Adikteev,https://www.adikteev.com/,marketing
1627,cam.ac.uk,University of Cambridge,https://www.cam.ac.uk/,"{'purpose': ['Academic institution', 'Educational purposes', 'Research purposes', 'Authentication and authorization purposes'], 'services': ['Email', 'Web hosting', 'Internet connectivity']}"
1628,google.co.nz,Google,https://www.google.com/,Search Engine
1629,spiderspace.co.uk,SpiderSpace,https://spiderspace.co.uk/,It is uncertain what the purpose of this domain is without further information.
1630,chickenkiller.com,Chicken Killer,chickenkiller.com,It is not possible to determine the purpose of the domain with the information provided.
1631,pushwoosh.com,Pushwoosh,https://www.pushwoosh.com/,push notifications and in-app messaging service provider
1632,netatmo.com,Netatmo,https://www.netatmo.com,"{'purpose': ['Smart home technology', 'Indoor and outdoor weather stations'], 'type': 'IoT'}"
1633,bingapis.com,Microsoft Corporation,https://www.microsoft.com/,API services
1634,clearleap.com,Clearleap,https://www.clearleap.com/,CDN
1635,hbonordic.com,HBO Nordic,https://www.hbonordic.com/,Content streaming service
1636,dell.com,Dell,https://www.dell.com/,E-commerce website to sell Dell products and services.
1637,wsglb0.com,WSG-LB,https://wsglb.com/,Load Balancing
1638,zhihu.com,Zhihu,https://www.zhihu.com/,"Q&A, knowledge sharing, social networking"
1639,qpic.cn,Tencent,https://www.tencent.com/,CDN
1640,qlogo.cn,Tencent,https://www.tencent.com/,Image hosting and serving for QQ and WeChat messaging services.
1641,shifen.com,Shifen,shifen.com,It is not possible to determine the purpose of this domain without further information.
1642,jomodns.com,JomoDNS,https://jomodns.com/,DNS service provider
1643,cdntip.com,CDN Tip,https://cdntip.com/,CDN (Content Delivery Network)
1644,blizzard.com,Blizzard Entertainment,https://www.blizzard.com,Gaming and Entertainment
1645,logitech.io,Logitech,https://www.logitech.com/,It is unclear what the purpose of the domain logitech.io serves as it is not owned or operated by the Logitech company. It is suggested to exercise caution when interacting with this domain.
1646,battle.net,Blizzard Entertainment,https://www.blizzard.com/,Gaming Platform
1647,logi.com,Logitech,https://www.logitech.com,"The domain belongs to Logitech, which is a company that manufactures computer peripherals such as keyboards, mice, webcams, and speakers. It is likely that this domain is used for the company's main website, which may include e-commerce functionality for selling Logitech products."
1648,wustl.edu,Washington University in St. Louis,https://www.wustl.edu/,DNS
1649,stanford.edu,Stanford University,https://www.stanford.edu/,Educational institution domain
1650,uwaterloo.ca,University of Waterloo,https://uwaterloo.ca/,"{'purpose': 'Education', 'function': 'Providing information about the University, its faculties, departments, programs, and research.', 'type': 'Static Server'}"
1651,rit.edu,Rochester Institute of Technology,https://www.rit.edu/,educational institution
1652,globalsign.com,GlobalSign,https://www.globalsign.com/,"GlobalSign is a Certificate Authority (CA) that provides digital certificates and identity verification services for online transactions, website security, and email encryption. Their domain is likely used for marketing, advertising, and providing information about their products and services."
1653,metu.edu.tr,Middle East Technical University,https://metu.edu.tr/,Educational institution and research center
1654,uni-bonn.de,University of Bonn,https://www.uni-bonn.de/en,"{'purpose': ['Education', 'Research'], 'services': ['DNS']}"
1655,usertrust.com,UserTrust,https://www.usertrust.com/,"The company provides SSL certificates and trust seals for websites to improve their security and trustworthiness. It does not appear to have a specific domain or service for tracking, marketing, advertising, analytics, CDN, static server, or DNS purposes. "
1656,comodoca.com,Comodo CA Limited,https://www.comodoca.com/,SSL/TLS Certificates
1657,dfn.de,DFN-Verein,https://www.dfn.de/,DNS
1658,mathjax.org,MathJax Project,https://www.mathjax.org/,"Rendering high-quality mathematical expressions in web browsers, mobile devices, and apps."
1659,appcloudbox.net,AppCloudBox,https://www.appcloudbox.net/,CDN
1660,twilio.com,Twilio,https://twilio.com,"Twilio provides a cloud communications platform that allows developers to build, scale, and operate real-time communications within software applications. The domain serves as the company's main website, offering information on their products, services, and customer solutions."
1661,feralhosting.com,Feral Hosting,https://www.feralhosting.com/,Static server and CDN
1662,telegram.org,Telegram Messenger LLP,https://telegram.org/,"{'purpose': 'Instant messaging', 'type': 'Messaging application', 'features': ['end-to-end encryption', 'group chats', 'file sharing', 'voice and video calls'], 'platforms_supported': ['iOS', 'Android', 'Windows', 'macOS', 'Linux', 'Web'], 'server_type': 'Centralized'}"
1663,hvvc.us,Unknown,,Unknown purpose
1664,ui.com,Ubiquiti Inc.,https://www.ui.com/,Networking equipment and solutions provider.
1665,1337x.to,1337x,https://1337x.to/,"['torrent tracking', 'file sharing']"
1666,resilio.com,Resilio Inc.,https://www.resilio.com/,file synchronization and sharing
1667,digitaloceanspaces.com,DigitalOcean,https://www.digitalocean.com/,CDN
1668,themoviedb.org,The Movie Database,https://www.themoviedb.org/,"['tracking', 'analytics', 'CDN']"
1669,npmjs.org,"npm, Inc.",https://www.npmjs.com/,Package manager for the JavaScript programming language
