,remote_hostname,company,company_website,result
1800,bannersnack.com,Bannersnack,https://www.bannersnack.com/,"The purpose of the domain is advertising, specifically providing a platform for creating and designing online banner ads."
1801,sony-asia.com,Sony Asia,https://www.sony-asia.com/,Static server
1802,wtnet.de,Wtnet,https://www.wtnet.de/,{'DNS': 'The domain wtnet.de is used for hosting the DNS servers of Wtnet.'}
1803,tng.de,TNG Technology Consulting GmbH,https://www.tngtech.com/,static server
1804,vsm.sh,VSM Software Ltd.,https://vsmsoftware.com/,It is not possible to determine the purpose of the domain as there is no website hosted at vsm.sh. It could be used for internal purposes or for testing/development purposes.
1805,ooklaserver.net,Ookla,https://www.ookla.com,Speedtest server and network testing infrastructure provider.
1806,stocard-backend.com,Stocard,https://www.stocardapp.com/,backend service
1807,stocard.de,Stocard,https://www.stocard.de/,Mobile App for storing loyalty cards and making payments
1808,doodle.com,Doodle,https://doodle.com/,scheduling
1809,cardiogr.am,Cardiogram,https://cardiogram.com/,health and fitness tracking
1810,88-f.net,88-f.net,88-f.net,Unknown
1811,evehome.com,Eve Systems,https://www.evehome.com,Smart Home Devices
1812,web.de,WEB.DE,https://www.web.de/,DNS
1813,amazon.eu,Amazon,https://www.amazon.com/,DNS
1814,chime.aws,Amazon,https://aws.amazon.com/,Video conferencing and collaboration software
1815,nai.com,National Agents Alliance,https://www.naaleads.com/,"Website for the National Agents Alliance, a company that provides insurance solutions and training for insurance agents."
1816,travelfuntu.com,TravelFuntu,travelfuntu.com,Travel recommendation and booking website
1817,cookielaw.org,OneTrust,https://www.onetrust.com/,"The purpose of the domain cookielaw.org is to provide information and solutions related to cookie compliance and consent management for websites. It is owned by OneTrust, a privacy management software company that helps organizations comply with global data privacy regulations."
1818,ugdturner.com,Ugdturner,ugdturner.com,It is not possible to accurately determine the purpose of this domain without further information or analysis.
1819,flightcdn.com,Flight CDN,https://flightcdn.com/,CDN
1820,nordcdn.com,NordVPN,https://nordvpn.com/,CDN (Content Delivery Network)
1821,creativecommons.org,Creative Commons,https://creativecommons.org/,This domain is used to provide information and resources about Creative Commons licenses and tools that enable creators to share their work with the public on permissive terms.
1822,ltlxvxjjmvhn.me,Unknown,,"This domain name is suspicious and likely associated with malicious activity such as spam, phishing, or malware distribution. It is recommended to avoid accessing or interacting with this domain."
1823,epgsky.com,EPG Sky,https://www.epgsky.com/,It is not possible to determine the purpose of the domain without further information or access to the network settings.
1824,advertising.com,Advertising.com,https://www.advertising.com/,The purpose of the domain is advertising.
1825,w55c.net,W55C,w55c.net,Unable to determine the purpose of the domain.
1826,turn.com,Turn Inc.,https://www.amobee.com/,Marketing and Advertising
1827,linksynergy.com,LinkShare,https://www.linkshare.com/,affiliate marketing network
1828,fossmint.com,FossMint,https://www.fossmint.com,"The purpose of the domain is to provide information and resources related to open source software and technology. It serves as a platform for sharing news, reviews, and guides related to free and open source software (FOSS), with a focus on Linux-based operating systems and applications."
1829,sync.com,Sync.com,https://www.sync.com/,file synchronization and cloud storage
1830,eloqua.com,Eloqua,https://www.oracle.com/marketingcloud/products/marketing-automation/index.html,Marketing automation platform
1831,line-scdn.net,LINE Corporation,https://linecorp.com/en/,CDN
