,remote_hostname,company,company_website,result
3500,nayatel.pk,Nayatel Pvt Ltd,https://nayatel.com/,"['ISP', 'Internet Services', 'VoIP Services', 'Managed Network Services', 'Cloud Services', 'Website Hosting', 'Email Hosting']"
3501,axntechnologies.in,AXN Technologies,https://axntechnologies.in/,It is not possible to determine the purpose of the domain as it is a company website and could serve multiple purposes.
3502,awsdns-03.co.uk,Amazon Web Services,https://aws.amazon.com/,DNS
3503,voncp.com,Vonage Communications Platform,https://www.vonage.com/,CDN
3504,neohub.co.uk,NeoHub,https://neohub.co.uk/,"{'purpose': 'Smart home automation solutions', 'category': 'IoT'}"
3505,telecom.kz,Telecom Kazakhstan,https://telecom.kz/,DNS
3506,weathercloud.net,Weathercloud,https://www.weathercloud.net/,weather data tracking and sharing platform
3507,dynamic-m.com,Dynamic-M,https://www.dynamic-m.com/,It is not possible to determine the purpose of the domain as it is a parked domain and does not have any content or services associated with it.
3508,80.in-addr.arpa,Internet Assigned Numbers Authority (IANA),https://www.iana.org/,DNS
3509,btncdn.com,BTNCdn,https://btncdn.com/,CDN
3510,uh.edu,University of Houston,uh.edu,"{'purpose': 'Education', 'type': 'Static Server'}"
3511,alaska.edu,University of Alaska,https://www.alaska.edu/,DNS
3512,bain.com,Bain & Company,www.bain.com,Business consulting services
3513,okstate.edu,Oklahoma State University,https://www.okstate.edu/,"{'purpose': 'Educational institution website', 'type': 'Static server', 'function': 'Provides information about the university, its programs, and services to students, faculty, staff, and the public.'}"
3514,vmwservices.com,VMW Services,https://www.vmwservices.com/,"It is not possible to determine the purpose of the domain without additional information or access to the website's backend. The domain could be used for any number of purposes related to VMW Services' business, such as hosting their website or providing internal services to their employees."
3515,telenor.com,Telenor,https://www.telenor.com/,"{'purpose': ['Telecommunications provider', 'Mobile network operator', 'Internet service provider', 'Cloud services provider', 'Digital services provider', 'Enterprise services provider', 'IT solutions provider', 'Research and development of new technologies'], 'services': ['Network infrastructure', 'Cloud services', 'Digital identity', 'IoT services', 'Enterprise solutions', 'Research and development']}"
3516,adobejanus.com,Adobe,https://www.adobe.com/,Unknown
3517,gartner.com,Gartner,www.gartner.com,Consulting and Advisory services for IT leaders and C-Suite executives
3518,signal.is,Signal,https://signal.org/,Messaging and communication platform
3519,cnt-grms.ec,CNT,https://www.cnt.gob.ec/,DNS
3520,telecom.sk,Telecom Slovakia,https://www.telecom.sk/,DNS
3521,falcon1.net,Falcon1,https://falcon1.net,It is not possible to determine the purpose of this domain without further information.
3522,orbitbhyve.com,Orbit Bhyve,https://orbitbhyve.com/,IoT irrigation controller and monitoring
