,remote_hostname,company,company_website,result
600,mailchimp.com,Mailchimp,https://mailchimp.com/,marketing
601,oath.com,Oath,https://www.oath.com/,"Oath is a digital media company that includes brands like Yahoo, AOL, HuffPost, TechCrunch, and others. The purpose of the domain oath.com is to serve as a landing page for the company and to provide access to its various brands and services."
602,nexage.com,Nexage,https://www.nexage.com/,marketing
603,cloudfunctions.net,Google,https://www.google.com/,Serverless computing platform provided by Google Cloud Platform (GCP) for running event-driven serverless applications. Allows developers to deploy and execute their code in response to events triggered by external systems or from direct invocations.
604,bluemailapp.com,BlueMail,https://bluemailapp.com/,Email client application
605,snapcraft.io,Canonical Ltd.,https://canonical.com/,"This domain is used as a platform for software developers to build, publish and distribute Snap packages for Linux systems."
606,ip-192-99-36.net,OVH Hosting,https://www.ovh.com,Static Server/CDN
607,tivoservice.com,Tivo,https://www.tivo.com/,Most likely the domain is used for providing customer service and support for Tivo customers.
608,myqdevice.com,Chamberlain Group,https://www.chamberlain.com/,"This domain seems to be related to MyQ technology, which is a smart home automation system for garage doors and gates manufactured by Chamberlain Group. The domain may be used for accessing the MyQ device or to provide an interface to control the MyQ enabled devices."
609,mynexia.com,Mynexia,https://mynexia.com/,It is not possible to determine the purpose of the domain without further information or analysis of the network traffic.
610,websolspk.com,WebSol,https://www.websolspk.com/,The purpose of the domain seems to be providing web development and hosting services.
611,zerotier.com,ZeroTier,https://www.zerotier.com/,VPN and SD-WAN technology
612,maigreatjob.com,Maigreatjob,maigreatjob.com,It is unclear what the purpose of the domain is as there is no content or information available on the website.
613,9c9media.com,9c9 Media,https://www.9c9media.com/,It is not possible to identify the purpose of the domain without further information or analysis of the website.
614,redbull.tv,Red Bull,https://www.redbull.com/,Video streaming and content delivery network (CDN) for Red Bull-sponsored events and productions
615,everesttech.net,Everest Technologies,https://www.everesttech.net/,It is not clear from the domain name and website what the specific purpose of this company is in terms of network services. Further research is needed to determine their area of expertise.
616,adobedtm.com,Adobe,https://www.adobe.com/,Marketing and Analytics domain used to deploy and manage Adobe Marketing Cloud solutions
617,ads-twitter.com,Twitter,https://www.twitter.com/,advertising
618,9c9media.ca,9c9 Media,https://www.9c9media.ca/,It is not possible to determine the purpose of this domain without additional information.
619,bellmedia.ca,Bell Media,https://www.bellmedia.ca/,"{'purpose': 'media', 'description': ""Bell Media is a Canadian media and content creation company that creates and delivers premium content to audiences across the country. The bellmedia.ca domain hosts the company's website, which provides information about its various offerings, including television, radio, digital media, and out-of-home advertising.""}"
620,ifcdn.com,InterNetX GmbH,https://www.internetx.com/,CDN (Content Delivery Network)
621,docker.com,Docker,https://www.docker.com/,CDN
622,home-assistant.io,Home Assistant,https://www.home-assistant.io/,IoT automation and control platform
