,remote_hostname,company,company_website,result
1000,espn.com,ESPN,espn.com,"['Sports News', 'Streaming', 'Advertising', 'Marketing', 'Analytics']"
1001,shoofle.tv,Shoofle TV,https://shoofle.tv/,"It is impossible to determine the purpose of the domain with certainty without further information or investigation. The website does not appear to have any obvious tracking, marketing, advertising, analytics, or CDN services. It appears to be a platform for streaming and sharing video content."
1002,auditude.com,Auditude,auditude.com,Advertising platform for digital video content.
1003,starz.com,Starz,https://www.starz.com/,Content delivery and streaming platform for movies and television shows.
1004,aboutamazon.com,Amazon,https://www.amazon.com/,"Marketing and public relations - This domain is used by Amazon to share news, updates, and stories about the company, its products, and services."
1005,winkapp.com,"Wink Labs, Inc.",https://www.wink.com/,smart home automation platform
1006,drugfree.org,Drugfree.org,https://www.drugfree.org/,Substance abuse prevention and education
1007,7tv.de,ProSiebenSat.1 Media SE,https://www.prosiebensat1.com/,Streaming Service
1008,symantec.com,Symantec,symantec.com,security software and services provider
1009,norton.com,Norton,norton.com,Security software
1010,cloudflare-dns.com,Cloudflare,https://www.cloudflare.com/,DNS
1011,symantecliveupdate.com,Symantec,https://www.symantec.com/,The domain is used for live updates for Symantec's antivirus software.
1012,keepa.com,Keepa,https://keepa.com/,tracking
1013,rbxcdn.com,Roblox Corporation,https://corp.roblox.com/,CDN
1014,roblox.com,Roblox Corporation,www.roblox.com,Gaming platform and community website.
1015,bing.net,Microsoft Corporation,https://www.microsoft.com/,Search Engine
1016,glpals.com,GLPALS,https://www.glpals.com,It is not possible to determine the purpose of the domain as the website is under construction and inaccessible.
1017,tripadvisor.com,TripAdvisor,www.tripadvisor.com,"The purpose of the domain is to provide a platform for travelers to share reviews, ratings, and information about hotels, restaurants, and tourist attractions worldwide."
1018,coucou-networks.fr,Coucou Networks,https://coucou-networks.fr,"It is not possible to determine the purpose of the domain with just the domain name. Additional information such as server logs, website content, and DNS settings would be needed to accurately identify the purpose of the domain."
1019,bbc.co.uk,British Broadcasting Corporation,https://www.bbc.com/,"{'purpose': ['Content Delivery Network', 'Analytics', 'Tracking', 'Marketing']}"
1020,googlehosted.com,Google,https://www.google.com/,DNS
1021,althub.co.za,Althub,https://althub.co.za,"{'purpose': ""It appears that althub.co.za is a domain for a technology company that offers web development, hosting, and design services. Without more information, it's difficult to determine the specific purpose of the domain."", 'category': 'Technology'}"
1022,aylanetworks.com,Ayla Networks,https://www.aylanetworks.com/,Internet of Things (IoT) Platform
1023,fastnzb.com,FastNZB,fastnzb.com,It is not possible to determine the purpose of the domain as the website is currently not accessible.
1024,lbdns-streamguys.com,StreamGuys,https://www.streamguys.com/,DNS
1025,hinet.net,HiNet,https://www.hinet.net/,DNS
1026,7-eleven.com,7-Eleven,7-eleven.com,Static server or e-commerce platform
1027,nflximg.com,Netflix,https://www.netflix.com/,This domain is used as a static server to serve images for the Netflix website and applications.
