,remote_hostname,company,company_website,result
2400,bugherd.com,BugHerd,https://bugherd.com/,Bug tracking tool for web development projects
2401,ivaws.com,ivaws,ivaws.com,It is not possible to determine the purpose of this domain without further information or analysis.
2402,basicattentiontoken.org,Basic Attention Token,https://basicattentiontoken.org/,"The purpose of the domain is to provide information about Basic Attention Token (BAT), a token built on the Ethereum blockchain that is designed to improve digital advertising. The domain likely serves as a marketing and informational website for the company."
2403,voip.ms,VoIP.ms,https://voip.ms/,telecommunications
2404,isnssdk.com,ByteDance,https://www.bytedance.com/,CDN
2405,daily-choices.com,Daily Choices,https://www.daily-choices.com/,"It is not possible to determine the purpose of this domain without additional information, as it appears to currently be parked and not in use."
2406,ustc.edu.cn,University of Science and Technology of China (USTC),http://en.ustc.edu.cn/,DNS and static server
2407,amap.com,AMAP,https://www.amap.com/,"Mapping and location-based services, including navigation, local search, and real-time traffic updates."
2408,alikunlun.com,Alikunlun,https://alikunlun.com,Cannot determine the purpose of the domain without further information or access to the website's server logs.
2409,error.arpa,Internet Assigned Numbers Authority (IANA),https://www.iana.org/,"The .arpa domain is used for Internet infrastructure purposes, specifically for reverse DNS lookups, IP address-to-domain name mappings, and other specialized uses. The error.arpa domain is likely used for error reporting or diagnostic purposes related to DNS resolution."
2410,fsapi.com,FS API,https://fsapi.com/,"It is difficult to determine the exact purpose of the domain without more information. However, based on the name of the company and their website, it is possible that FS API provides a service related to financial data or APIs for accessing financial data."
2411,f-secure.com,F-Secure,https://www.f-secure.com,"['Antivirus and Security Software', 'Consulting Services']"
2412,vonage.com,Vonage,https://www.vonage.com/,"[{'purpose': 'VoIP and Cloud Communications Services', 'type': 'Networking and Communication'}]"
2413,xdsl.is,XD Iceland,https://www.xdis.is/,{'purpose': 'Internet Service Provider'}
2414,xplornet.com,Xplornet,https://www.xplornet.com/,Internet Service Provider (ISP)
2415,beachfrontmedia.com,Beachfront Media,https://beachfront.com/,Video Advertising Platform
2416,associates-amazon.com,Amazon Associates,https://affiliate-program.amazon.com/,Marketing and Affiliate Program
2417,schoology.com,Schoology,schoology.com,Learning Management System
2418,uber.com,Uber,https://www.uber.com,ride-hailing service
2419,latchaccess.com,Latch,https://www.latch.com,"It is not possible to determine the purpose of the domain from the information provided. It is likely that it is used for access control or security purposes based on the company's products and services, but this cannot be confirmed without further information."
2420,raumfeld.com,Raumfeld,https://www.raumfeld.com/,CDN
2421,unrulymedia.com,Unruly Media,https://unruly.co/,advertising
2422,teads.tv,Teads,https://www.teads.com/,Advertising
2423,telia.com,Telia,https://www.telia.com/,"{'purpose': 'Telecommunications and Network Services', 'description': 'Telia provides telecommunications and network services to consumers, businesses, and public sector organizations.'}"
2424,dnsnode.net,DNSnode,https://dnsnode.net/,DNS service provider
2425,myiphost.com,My IP Host,https://myiphost.com/,"{'purpose': 'DNS', 'description': 'Provides a tool to lookup DNS records of a domain or IP address.'}"
2426,afraid.org,FreeDNS,https://freedns.afraid.org/,DNS service for managing custom domain names and mapping domain names to IP addresses.
2427,aviationweather.gov,National Oceanic and Atmospheric Administration (NOAA),https://www.noaa.gov/,"The purpose of the domain is to provide aviation weather information to pilots, air traffic controllers, and other aviation-related personnel."
2428,fastwebnet.it,Fastweb,https://www.fastweb.it/,ISP and telecommunication provider
2429,vodafone.pt,Vodafone Portugal,https://www.vodafone.pt/,DNS
2430,comunitel.net,Comunitel,https://www.comunitel.net/,DNS
2431,tpnet.pl,TP S.A.,https://www.tp.pl/,DNS
